
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.86, -0.3, -1.2205000000000002E-06, -0.0071382, 0.0071396
DataValue, -1.84, -0.3, -1.1239000000000002E-06, -0.0070880000000000006, 0.0070932
DataValue, -1.82, -0.3, -1.029E-06, -0.0070454, 0.0070466
DataValue, -1.8, -0.3, -8.4909999999999995E-07, -0.0069964, 0.006998
DataValue, -1.78, -0.3, -8.5273999999999995E-07, -0.0069458, 0.0069508
DataValue, -1.76, -0.3, -7.689E-07, -0.0068952, 0.0068948
DataValue, -1.74, -0.3, -6.9442E-07, -0.0068428000000000004, 0.0068448
DataValue, -1.72, -0.3, -6.218E-07, -0.0067878, 0.0067892000000000004
DataValue, -1.7000000000000002, -0.3, -5.4861999999999995E-07, -0.006731, 0.006736
DataValue, -1.6800000000000002, -0.3, -4.8784E-07, -0.0066818, 0.0066812
DataValue, -1.6600000000000001, -0.3, -4.3247999999999997E-07, -0.006622, 0.0066236
DataValue, -1.6400000000000001, -0.3, -3.7714E-07, -0.0065638, 0.0065636
DataValue, -1.62, -0.3, -3.2855999999999997E-07, -0.006504, 0.0065028
DataValue, -1.6, -0.3, -2.862E-07, -0.0064396, 0.006442
DataValue, -1.58, -0.3, -2.4465999999999997E-07, -0.0063754, 0.0063762
DataValue, -1.56, -0.3, -2.0974E-07, -0.0063122000000000004, 0.006311
DataValue, -1.54, -0.3, -1.7856E-07, -0.0062454, 0.0062468
DataValue, -1.52, -0.3, -1.4793999999999999E-07, -0.0061734, 0.006175
DataValue, -1.5, -0.3, -1.2402E-07, -0.0061044, 0.0061052
DataValue, -1.48, -0.3, -1.047E-07, -0.00603, 0.0060308
DataValue, -1.46, -0.3, -8.6377399999999988E-08, -0.0059570000000000005, 0.0059582
DataValue, -1.4400000000000002, -0.3, -7.0383199999999987E-08, -0.0058826, 0.0058826
DataValue, -1.4200000000000002, -0.3, -5.7713199999999993E-08, -0.0058000000000000005, 0.0058008
DataValue, -1.4000000000000001, -0.3, -4.6435799999999996E-08, -0.0057206, 0.005721
DataValue, -1.3800000000000001, -0.3, -3.6753399999999993E-08, -0.0056372, 0.0056366
DataValue, -1.36, -0.3, -2.9302199999999998E-08, -0.0055486, 0.0055492
DataValue, -1.34, -0.3, -2.2993399999999998E-08, -0.0054582, 0.005459
DataValue, -1.32, -0.3, -1.76456E-08, -0.0053658, 0.0053674000000000005
DataValue, -1.3, -0.3, -1.3986199999999998E-08, -0.005272, 0.0052722
DataValue, -1.28, -0.3, -1.0565599999999998E-08, -0.0051738, 0.0051766
DataValue, -1.26, -0.3, -8.112E-09, -0.0050774, 0.0050786
DataValue, -1.24, -0.3, -6.3198E-09, -0.004974, 0.0049738000000000004
DataValue, -1.22, -0.3, -4.8328E-09, -0.0048684, 0.0048694
DataValue, -1.2, -0.3, -3.7748E-09, -0.0047586, 0.0047584
DataValue, -1.1800000000000002, -0.3, -2.9762E-09, -0.004645, 0.0046442
DataValue, -1.1600000000000001, -0.3, -2.4478E-09, -0.004527, 0.0045272
DataValue, -1.1400000000000001, -0.3, -2.0181E-09, -0.004407, 0.0044074
DataValue, -1.12, -0.3, -1.6881E-09, -0.0042802000000000005, 0.0042812
DataValue, -1.1, -0.3, -1.4251E-09, -0.0041506, 0.0041512
DataValue, -1.08, -0.3, -1.2283E-09, -0.0040154, 0.0040164
DataValue, -1.06, -0.3, -1.067E-09, -0.0038812, 0.0038808000000000002
DataValue, -1.04, -0.3, -9.3034000000000012E-10, -0.0037368, 0.0037378
DataValue, -1.02, -0.3, -8.1693000000000009E-10, -0.003589, 0.0035906
DataValue, -1, -0.3, -7.2933000000000011E-10, -0.0034396, 0.00344
DataValue, -0.98000000000000009, -0.3, -6.5681E-10, -0.003285, 0.0032856
DataValue, -0.96000000000000008, -0.3, -5.9709000000000005E-10, -0.0031242, 0.0031252
DataValue, -0.94000000000000006, -0.3, -5.4654000000000006E-10, -0.0029624, 0.0029620000000000002
DataValue, -0.92, -0.3, -5.0371E-10, -0.0027990000000000003, 0.0027992
DataValue, -0.9, -0.3, -4.6724E-10, -0.0026306, 0.0026296
DataValue, -0.88, -0.3, -4.3855000000000005E-10, -0.0024588, 0.0024590000000000002
DataValue, -0.86, -0.3, -4.1283E-10, -0.0022864, 0.0022862
DataValue, -0.84000000000000008, -0.3, -3.9023E-10, -0.0021138, 0.0021132
DataValue, -0.82000000000000006, -0.3, -3.7056E-10, -0.0019408000000000001, 0.0019406
DataValue, -0.8, -0.3, -3.5212E-10, -0.0017694, 0.0017696
DataValue, -0.78, -0.3, -3.3402E-10, -0.001599, 0.0015992
DataValue, -0.76, -0.3, -3.1715000000000004E-10, -0.0014336, 0.0014338
DataValue, -0.74, -0.3, -3.0085E-10, -0.0012712, 0.0012718
DataValue, -0.72000000000000008, -0.3, -2.8110000000000004E-10, -0.0011182, 0.001117
DataValue, -0.70000000000000007, -0.3, -2.5996E-10, -0.00096896, 0.0009696
DataValue, -0.68, -0.3, -2.3462E-10, -0.00082956, 0.00082942000000000009
DataValue, -0.66, -0.3, -2.1395000000000002E-10, -0.00069916, 0.00069960000000000009
DataValue, -0.64, -0.3, -1.9295000000000002E-10, -0.00057952, 0.00057968000000000006
DataValue, -0.62, -0.3, -1.7199000000000002E-10, -0.00047092000000000005, 0.00047094000000000004
DataValue, -0.6, -0.3, -1.5179E-10, -0.00037396, 0.00037394
DataValue, -0.58000000000000007, -0.3, -1.3254000000000002E-10, -0.0002907, 0.00029114
DataValue, -0.56, -0.3, -1.1546000000000001E-10, -0.00021938, 0.0002197
DataValue, -0.54, -0.3, -1.0053000000000001E-10, -0.00016108000000000002, 0.00016082000000000002
DataValue, -0.52, -0.3, -8.8400000000000013E-11, -0.00011422, 0.00011408
DataValue, -0.5, -0.3, -7.7540000000000011E-11, -7.8394000000000009E-05, 7.8478E-05
DataValue, -0.48000000000000004, -0.3, -7.009E-11, -5.2104E-05, 5.216E-05
DataValue, -0.46, -0.3, -6.024E-11, -3.3464000000000004E-05, 3.3546E-05
DataValue, -0.44, -0.3, -5.1400000000000005E-11, -2.08E-05, 2.0732E-05
DataValue, -0.42000000000000004, -0.3, -3.948E-11, -1.256E-05, 1.2538000000000001E-05
DataValue, -0.4, -0.3, -3.3630000000000004E-11, -7.3623000000000006E-06, 7.4051000000000005E-06
DataValue, -0.38, -0.3, -2.8140000000000002E-11, -4.2177E-06, 4.2355E-06
DataValue, -0.36000000000000004, -0.3, -2.0530000000000002E-11, -2.3705000000000004E-06, 2.3693000000000003E-06
DataValue, -0.34, -0.3, -1.5E-11, -1.3018000000000002E-06, 1.3004E-06
DataValue, -0.32, -0.3, -2.1000000000000003E-12, -7.0768E-07, 7.0952E-07
DataValue, -0.3, -0.3, 1.51E-12, -3.8224E-07, 3.8004E-07
DataValue, -0.28, -0.3, 1.6300000000000001E-12, -2.0392E-07, 2.0468E-07
DataValue, -0.26, -0.3, 1.2500000000000001E-12, -1.0786E-07, 1.0796E-07
DataValue, -0.24000000000000002, -0.3, 3.3E-13, -5.7090999999999992E-08, 5.6731599999999993E-08
DataValue, -0.22, -0.3, -4.6100000000000008E-12, -3.01836E-08, 3.01044E-08
DataValue, -0.2, -0.3, -9.7000000000000011E-13, -1.5892599999999997E-08, 1.5896E-08
DataValue, -0.18000000000000002, -0.3, -2.5500000000000002E-12, -8.2643E-09, 8.2665E-09
DataValue, -0.16, -0.3, -3.13E-12, -4.3301E-09, 4.3409E-09
DataValue, -0.14, -0.3, 8.46E-12, -2.2348E-09, 2.2302E-09
DataValue, -0.12000000000000001, -0.3, 2.4000000000000004E-13, -1.1639E-09, 1.1591E-09
DataValue, -0.1, -0.3, -6.71E-12, -5.9517E-10, 6.0021E-10
DataValue, -0.08, -0.3, 9.2800000000000008E-12, -3.0116E-10, 3.0512000000000003E-10
DataValue, -0.060000000000000005, -0.3, 4.1000000000000007E-12, -1.5914E-10, 1.5341000000000002E-10
DataValue, -0.04, -0.3, -1.26E-12, -8.6690000000000013E-11, 8.1020000000000008E-11
DataValue, -0.02, -0.3, -4.73E-12, -4.4420000000000007E-11, 4.986E-11
DataValue, 0, -0.3, -1.9400000000000002E-12, -1.9110000000000002E-11, 2.358E-11
DataValue, 0.02, -0.3, 8.2800000000000011E-12, -4.83E-12, 1.1010000000000001E-11
DataValue, 0.04, -0.3, 5.99E-12, -5.38E-12, 2.8E-13
DataValue, 0.060000000000000005, -0.3, 2.0000000000000003E-14, -1.0240000000000002E-11, 1.9900000000000002E-12
DataValue, 0.08, -0.3, -5.79E-12, -6.0600000000000004E-12, 8.35E-12
DataValue, 0.1, -0.3, -2.5600000000000004E-12, -2.4000000000000003E-12, 3.61E-12
DataValue, 0.12000000000000001, -0.3, 4.38E-12, 4.62E-12, -1.2000000000000002E-13
DataValue, 0.14, -0.3, 9.33E-12, 4.7E-13, -6.05E-12
DataValue, 0.16, -0.3, 1.4800000000000002E-12, -9.05E-12, -9.4E-13
DataValue, 0.18000000000000002, -0.3, -4.8100000000000007E-12, -5.2700000000000008E-12, 4.43E-12
DataValue, 0.2, -0.3, -1.7200000000000001E-12, -1.1000000000000002E-12, 3.0300000000000002E-12
DataValue, 0.22, -0.3, 1.14E-12, 4.6600000000000007E-12, -5E-14
DataValue, 0.24000000000000002, -0.3, 1.1E-11, 1.13E-12, -7.0400000000000007E-12
DataValue, 0.26, -0.3, 3.92E-12, -6.4300000000000007E-12, -1.9900000000000002E-12
DataValue, 0.28, -0.3, -2.26E-12, -7.870000000000001E-12, -3.53E-12
DataValue, 0.3, -0.3, -2.16E-12, -3.1100000000000003E-12, 5.99E-12
DataValue, 0.32, -0.3, 1.5000000000000002E-13, 1.7100000000000002E-12, 2.08E-12
DataValue, 0.34, -0.3, 1.2640000000000001E-11, 2.16E-12, -2.34E-12
DataValue, 0.36000000000000004, -0.3, 8.22E-12, -3.9800000000000004E-12, -3.7800000000000005E-12
DataValue, 0.38, -0.3, 3.3600000000000002E-12, -1.0820000000000001E-11, -1.5400000000000001E-12
DataValue, 0.4, -0.3, -1.3300000000000002E-12, -7.31E-12, 7.4700000000000011E-12
DataValue, 0.42000000000000004, -0.3, 2.49E-12, -3.5900000000000003E-12, 5.5000000000000008E-13
DataValue, 0.44, -0.3, 1.1320000000000001E-11, 1.4300000000000002E-12, -1.1000000000000001E-13
DataValue, 0.46, -0.3, 1.3140000000000001E-11, -4.9600000000000007E-12, -8.14E-12
DataValue, 0.48000000000000004, -0.3, 7.44E-12, -1.2880000000000002E-11, -1.0100000000000001E-12
DataValue, 0.5, -0.3, 1.21E-12, -1.069E-11, 2.4500000000000003E-12
