
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.8, -0.2, -1.0268E-06, -0.0048394, 0.0048418
DataValue, -1.78, -0.2, -9.4446E-07, -0.0048092000000000005, 0.0048106
DataValue, -1.76, -0.2, -8.641E-07, -0.0047768, 0.0047786
DataValue, -1.74, -0.2, -7.8586E-07, -0.0047438, 0.0047448
DataValue, -1.72, -0.2, -7.1506E-07, -0.004712, 0.0047142
DataValue, -1.7000000000000002, -0.2, -6.4648E-07, -0.0046782, 0.004679
DataValue, -1.6800000000000002, -0.2, -5.8546E-07, -0.0046442, 0.0046432
DataValue, -1.6600000000000001, -0.2, -5.248E-07, -0.0046074, 0.004609
DataValue, -1.6400000000000001, -0.2, -4.7032E-07, -0.0045722, 0.004573
DataValue, -1.62, -0.2, -4.1984E-07, -0.0045354, 0.0045358
DataValue, -1.6, -0.2, -3.7284E-07, -0.0044978, 0.0044984000000000005
DataValue, -1.58, -0.2, -3.3228E-07, -0.0044596, 0.0044596
DataValue, -1.56, -0.2, -2.9328E-07, -0.0044194, 0.0044206
DataValue, -1.54, -0.2, -2.5734E-07, -0.0043762, 0.0043772
DataValue, -1.52, -0.2, -2.2426E-07, -0.0043348, 0.0043346
DataValue, -1.5, -0.2, -1.9716E-07, -0.0042898, 0.0042916000000000004
DataValue, -1.48, -0.2, -1.7028E-07, -0.0042446, 0.0042444
DataValue, -1.46, -0.2, -1.4734E-07, -0.0041978, 0.004198
DataValue, -1.4400000000000002, -0.2, -1.2554E-07, -0.0041492000000000005, 0.0041482
DataValue, -1.4200000000000002, -0.2, -1.0755999999999999E-07, -0.0041012, 0.0041
DataValue, -1.4000000000000001, -0.2, -9.1221399999999989E-08, -0.0040498, 0.0040496
DataValue, -1.3800000000000001, -0.2, -7.5743999999999993E-08, -0.0039984, 0.0039992000000000005
DataValue, -1.36, -0.2, -6.3004599999999992E-08, -0.003946, 0.0039464
DataValue, -1.34, -0.2, -5.2346199999999995E-08, -0.0038926, 0.0038908000000000002
DataValue, -1.32, -0.2, -4.23992E-08, -0.0038344, 0.003836
DataValue, -1.3, -0.2, -3.37884E-08, -0.0037766, 0.0037772
DataValue, -1.28, -0.2, -2.6458799999999998E-08, -0.0037168, 0.0037168
DataValue, -1.26, -0.2, -2.05224E-08, -0.0036534000000000002, 0.0036552
DataValue, -1.24, -0.2, -1.56614E-08, -0.0035886, 0.0035884000000000003
DataValue, -1.22, -0.2, -1.19608E-08, -0.0035242, 0.0035236
DataValue, -1.2, -0.2, -9.0036E-09, -0.003458, 0.0034594
DataValue, -1.1800000000000002, -0.2, -6.8113E-09, -0.0033878000000000003, 0.0033894
DataValue, -1.1600000000000001, -0.2, -5.233E-09, -0.0033148, 0.0033142000000000002
DataValue, -1.1400000000000001, -0.2, -4.0396E-09, -0.0032398, 0.0032406
DataValue, -1.12, -0.2, -3.175E-09, -0.0031626000000000002, 0.0031628
DataValue, -1.1, -0.2, -2.5388E-09, -0.0030822000000000002, 0.0030822000000000002
DataValue, -1.08, -0.2, -2.0919E-09, -0.002999, 0.0029986
DataValue, -1.06, -0.2, -1.7489E-09, -0.0029130000000000002, 0.0029126
DataValue, -1.04, -0.2, -1.4864E-09, -0.0028238, 0.0028236
DataValue, -1.02, -0.2, -1.2841E-09, -0.0027294, 0.0027286
DataValue, -1, -0.2, -1.1288999999999999E-09, -0.0026352, 0.0026352
DataValue, -0.98000000000000009, -0.2, -1.005E-09, -0.0025342, 0.0025344
DataValue, -0.96000000000000008, -0.2, -9.0294000000000009E-10, -0.0024346, 0.0024332
DataValue, -0.94000000000000006, -0.2, -8.2247000000000006E-10, -0.002326, 0.0023266
DataValue, -0.92, -0.2, -7.5702E-10, -0.0022158, 0.0022164
DataValue, -0.9, -0.2, -6.9965000000000006E-10, -0.002103, 0.0021036
DataValue, -0.88, -0.2, -6.4912E-10, -0.001986, 0.0019854
DataValue, -0.86, -0.2, -6.0333E-10, -0.0018672, 0.001867
DataValue, -0.84000000000000008, -0.2, -5.5822000000000006E-10, -0.0017432, 0.0017432
DataValue, -0.82000000000000006, -0.2, -5.1499E-10, -0.0016194, 0.0016194
DataValue, -0.8, -0.2, -4.7224E-10, -0.0014918, 0.001492
DataValue, -0.78, -0.2, -4.2660000000000006E-10, -0.001364, 0.0013642
DataValue, -0.76, -0.2, -3.798E-10, -0.0012360000000000001, 0.0012364000000000001
DataValue, -0.74, -0.2, -3.3161E-10, -0.0011086, 0.0011086
DataValue, -0.72000000000000008, -0.2, -2.9071E-10, -0.00098164, 0.00098102
DataValue, -0.70000000000000007, -0.2, -2.5506E-10, -0.00085824, 0.00085836000000000007
DataValue, -0.68, -0.2, -2.2760000000000002E-10, -0.0007395800000000001, 0.0007397
DataValue, -0.66, -0.2, -2.0321000000000002E-10, -0.00062626, 0.00062638000000000006
DataValue, -0.64, -0.2, -1.8314000000000003E-10, -0.0005209, 0.00052102000000000008
DataValue, -0.62, -0.2, -1.6476E-10, -0.00042486000000000005, 0.00042484
DataValue, -0.6, -0.2, -1.4809E-10, -0.00033830000000000004, 0.00033838
DataValue, -0.58000000000000007, -0.2, -1.3216E-10, -0.00026306, 0.00026326
DataValue, -0.56, -0.2, -1.1737E-10, -0.0001987, 0.00019886
DataValue, -0.54, -0.2, -1.0360000000000001E-10, -0.00014542, 0.00014514
DataValue, -0.52, -0.2, -9.1690000000000009E-11, -0.00010308000000000001, 0.00010302000000000001
DataValue, -0.5, -0.2, -7.7180000000000012E-11, -7.0522E-05, 7.0644E-05
DataValue, -0.48000000000000004, -0.2, -7.196E-11, -4.6598000000000003E-05, 4.6688000000000004E-05
DataValue, -0.46, -0.2, -6.182E-11, -2.9934000000000002E-05, 2.9916E-05
DataValue, -0.44, -0.2, -5.2420000000000005E-11, -1.8506000000000002E-05, 1.8468E-05
DataValue, -0.42000000000000004, -0.2, -4.607E-11, -1.1098000000000001E-05, 1.1084000000000001E-05
DataValue, -0.4, -0.2, -3.7930000000000005E-11, -6.4812000000000007E-06, 6.4887E-06
DataValue, -0.38, -0.2, -3.354E-11, -3.6944000000000006E-06, 3.6955000000000004E-06
DataValue, -0.36000000000000004, -0.2, -2.4920000000000003E-11, -2.0686000000000004E-06, 2.0670000000000003E-06
DataValue, -0.34, -0.2, -1.8510000000000003E-11, -1.1325000000000002E-06, 1.1331000000000002E-06
DataValue, -0.32, -0.2, -1.93E-12, -6.1509999999999994E-07, 6.1744E-07
DataValue, -0.3, -0.2, 2.5E-13, -3.2974E-07, 3.2878E-07
DataValue, -0.28, -0.2, 2.5600000000000004E-12, -1.7503999999999998E-07, 1.7506E-07
DataValue, -0.26, -0.2, 1.79E-12, -9.2497399999999993E-08, 9.25824E-08
DataValue, -0.24000000000000002, -0.2, -7.82E-12, -4.9053599999999995E-08, 4.8987399999999996E-08
DataValue, -0.22, -0.2, 1.4E-12, -2.5603799999999998E-08, 2.5580399999999997E-08
DataValue, -0.2, -0.2, -5.7100000000000005E-12, -1.34704E-08, 1.3461999999999998E-08
DataValue, -0.18000000000000002, -0.2, -3E-12, -7.0444E-09, 7.0593E-09
DataValue, -0.16, -0.2, -7.7000000000000005E-13, -3.6624E-09, 3.6467E-09
DataValue, -0.14, -0.2, -8E-12, -1.9091E-09, 1.9136E-09
DataValue, -0.12000000000000001, -0.2, -3.7E-12, -1.0005E-09, 1.0034E-09
DataValue, -0.1, -0.2, -3.8900000000000006E-12, -5.0382E-10, 5.0011E-10
DataValue, -0.08, -0.2, 3.4E-13, -2.6917E-10, 2.5884E-10
DataValue, -0.060000000000000005, -0.2, -8.02E-12, -1.4478000000000002E-10, 1.4162000000000002E-10
DataValue, -0.04, -0.2, -5.1600000000000006E-12, -6.761E-11, 7.7400000000000012E-11
DataValue, -0.02, -0.2, -1.4300000000000002E-12, -2.6920000000000002E-11, 3.6040000000000006E-11
DataValue, 0, -0.2, 9.7900000000000009E-12, -1.3480000000000002E-11, 7.1900000000000007E-12
DataValue, 0.02, -0.2, 2.2700000000000002E-12, -1.2760000000000001E-11, 3.3100000000000002E-12
DataValue, 0.04, -0.2, -6.25E-12, -1.515E-11, 1.2750000000000001E-11
DataValue, 0.060000000000000005, -0.2, -5.6E-12, -3.87E-12, 1.0950000000000002E-11
DataValue, 0.08, -0.2, -4.3500000000000006E-12, 6.6900000000000008E-12, 4.9500000000000005E-12
DataValue, 0.1, -0.2, 1.15E-11, 4.78E-12, -4.01E-12
DataValue, 0.12000000000000001, -0.2, 5.1100000000000006E-12, 1.0000000000000002E-14, -5.2600000000000006E-12
DataValue, 0.14, -0.2, -2.01E-12, -1.037E-11, 9.03E-12
DataValue, 0.16, -0.2, -5.84E-12, -1.9200000000000003E-12, 6.9900000000000007E-12
DataValue, 0.18000000000000002, -0.2, -4.1900000000000005E-12, 6.6300000000000006E-12, 3.4000000000000005E-12
DataValue, 0.2, -0.2, 1.16E-11, 5.7100000000000005E-12, -2.04E-12
DataValue, 0.22, -0.2, 6.9800000000000006E-12, 1.0500000000000002E-12, -7.2000000000000008E-12
DataValue, 0.24000000000000002, -0.2, -5.2E-13, -9.8100000000000012E-12, -1.6E-12
DataValue, 0.26, -0.2, -6.3E-12, -8.34E-12, 1.8900000000000002E-12
DataValue, 0.28, -0.2, -1.23E-12, 1.98E-12, 3.02E-12
DataValue, 0.3, -0.2, 1.025E-11, 5.1000000000000005E-12, -4E-13
DataValue, 0.32, -0.2, 1.036E-11, 2.03E-12, -8.95E-12
DataValue, 0.34, -0.2, 2.5500000000000002E-12, -9.34E-12, -4.1000000000000007E-12
DataValue, 0.36000000000000004, -0.2, -5.53E-12, -1.12E-11, 6.9900000000000007E-12
DataValue, 0.38, -0.2, -2.2200000000000002E-12, -7.9000000000000007E-13, 5.09E-12
DataValue, 0.4, -0.2, 1.18E-12, 5.75E-12, 7.4000000000000008E-13
DataValue, 0.42000000000000004, -0.2, 1.471E-11, 3.0100000000000003E-12, -3.0400000000000004E-12
DataValue, 0.44, -0.2, 1.3570000000000001E-11, 3.4E-13, -9.6200000000000014E-12
DataValue, 0.46, -0.2, 7.3700000000000011E-12, -6.1E-12, -6.2900000000000009E-12
DataValue, 0.48000000000000004, -0.2, -1.3800000000000002E-12, -1.2530000000000001E-11, 1.5400000000000001E-12
DataValue, 0.5, -0.2, -1.36E-12, -5.3000000000000004E-12, 5.0600000000000007E-12
