
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.86, -0.70000000000000007, -6.4436E-07, -0.013596, 0.013594000000000002
DataValue, -1.8800000000000001, -0.70000000000000007, -6.0934E-07, -0.013726, 0.013724000000000002
DataValue, -1.9000000000000001, -0.70000000000000007, -6.7468E-07, -0.013854000000000002, 0.013850000000000001
DataValue, -1.9200000000000002, -0.70000000000000007, -8.691E-07, -0.013984000000000002, 0.013974000000000002
DataValue, -1.9400000000000002, -0.70000000000000007, -9.5992E-07, -0.014096000000000001, 0.014096000000000001
DataValue, -1.9600000000000002, -0.70000000000000007, -9.1603999999999994E-07, -0.014216000000000001, 0.01421
DataValue, -1.9800000000000002, -0.70000000000000007, -9.9134E-07, -0.014324000000000002, 0.014318
DataValue, -2, -0.70000000000000007, -1.1825000000000001E-06, -0.014436000000000001, 0.014432000000000002
DataValue, -2, -0.70000000000000007, -1.1197E-06, -0.014434, 0.014432000000000002
DataValue, -1.9800000000000002, -0.70000000000000007, -1.0038E-06, -0.014312000000000002, 0.014308000000000001
DataValue, -1.9600000000000002, -0.70000000000000007, -1.0708000000000002E-06, -0.014196000000000002, 0.014194000000000002
DataValue, -1.9400000000000002, -0.70000000000000007, -9.7722E-07, -0.014062000000000002, 0.014066
DataValue, -1.9200000000000002, -0.70000000000000007, -8.9576E-07, -0.013944000000000002, 0.013942000000000001
DataValue, -1.9000000000000001, -0.70000000000000007, -8.1692E-07, -0.013816000000000002, 0.013822000000000001
DataValue, -1.8800000000000001, -0.70000000000000007, -6.1346E-07, -0.013682000000000002, 0.013684000000000002
DataValue, -1.86, -0.70000000000000007, -5.6252E-07, -0.013552000000000002, 0.013544
DataValue, -1.84, -0.70000000000000007, -5.9356E-07, -0.013412, 0.013412
DataValue, -1.82, -0.70000000000000007, -5.3832E-07, -0.013276000000000001, 0.01327
DataValue, -1.8, -0.70000000000000007, -4.7516E-07, -0.013132000000000001, 0.013132000000000001
DataValue, -1.78, -0.70000000000000007, -3.57E-07, -0.012990000000000002, 0.012986000000000001
DataValue, -1.76, -0.70000000000000007, -3.0998E-07, -0.012836000000000002, 0.012836000000000002
DataValue, -1.74, -0.70000000000000007, -2.6991999999999997E-07, -0.012682, 0.012682
DataValue, -1.72, -0.70000000000000007, -2.423E-07, -0.012526, 0.012526
DataValue, -1.7000000000000002, -0.70000000000000007, -2.0866E-07, -0.012368, 0.012368
DataValue, -1.6800000000000002, -0.70000000000000007, -1.7682E-07, -0.012208000000000002, 0.012206000000000002
DataValue, -1.6600000000000001, -0.70000000000000007, -1.4746E-07, -0.012042, 0.012036000000000002
DataValue, -1.6400000000000001, -0.70000000000000007, -1.2944E-07, -0.011868000000000002, 0.011864000000000001
DataValue, -1.62, -0.70000000000000007, -1.1139999999999999E-07, -0.011696000000000002, 0.011694000000000001
DataValue, -1.6, -0.70000000000000007, -9.39968E-08, -0.011518, 0.011516
DataValue, -1.58, -0.70000000000000007, -8.2305E-08, -0.011338, 0.011334
DataValue, -1.56, -0.70000000000000007, -6.8469199999999987E-08, -0.011146000000000001, 0.01115
DataValue, -1.54, -0.70000000000000007, -5.7236599999999997E-08, -0.010956, 0.010954
DataValue, -1.52, -0.70000000000000007, -4.7925399999999996E-08, -0.010764000000000001, 0.01076
DataValue, -1.5, -0.70000000000000007, -3.9844599999999995E-08, -0.010564, 0.010558000000000001
DataValue, -1.48, -0.70000000000000007, -3.27846E-08, -0.010354, 0.010352
DataValue, -1.46, -0.70000000000000007, -2.7571799999999996E-08, -0.010146, 0.010144
DataValue, -1.4400000000000002, -0.70000000000000007, -2.2146E-08, -0.009936, 0.009934
DataValue, -1.4200000000000002, -0.70000000000000007, -1.7545199999999997E-08, -0.0097182, 0.0097222
DataValue, -1.4000000000000001, -0.70000000000000007, -1.4815599999999998E-08, -0.0095006, 0.0095
DataValue, -1.3800000000000001, -0.70000000000000007, -1.2048199999999999E-08, -0.0092758, 0.0092776
DataValue, -1.36, -0.70000000000000007, -9.6093999999999987E-09, -0.0090448, 0.0090452
DataValue, -1.34, -0.70000000000000007, -7.4306E-09, -0.0088118, 0.0088126
DataValue, -1.32, -0.70000000000000007, -5.991E-09, -0.0085732, 0.0085764
DataValue, -1.3, -0.70000000000000007, -4.8269E-09, -0.0083358, 0.0083388
DataValue, -1.28, -0.70000000000000007, -3.9069E-09, -0.0080942, 0.0080954
DataValue, -1.26, -0.70000000000000007, -3.3323E-09, -0.0078456, 0.0078456
DataValue, -1.24, -0.70000000000000007, -2.6973E-09, -0.0075964000000000005, 0.0075974
DataValue, -1.22, -0.70000000000000007, -2.2748E-09, -0.0073454, 0.0073458
DataValue, -1.2, -0.70000000000000007, -1.9227E-09, -0.0070906, 0.0070906
DataValue, -1.1800000000000002, -0.70000000000000007, -1.6516E-09, -0.0068344, 0.0068342
DataValue, -1.1600000000000001, -0.70000000000000007, -1.4156E-09, -0.0065754, 0.0065766
DataValue, -1.1400000000000001, -0.70000000000000007, -1.2381E-09, -0.0063156, 0.0063142
DataValue, -1.12, -0.70000000000000007, -1.0904E-09, -0.0060582, 0.0060568
DataValue, -1.1, -0.70000000000000007, -9.7243000000000013E-10, -0.0057954, 0.0057978000000000005
DataValue, -1.08, -0.70000000000000007, -8.7532E-10, -0.0055376, 0.0055382
DataValue, -1.06, -0.70000000000000007, -7.8933000000000011E-10, -0.0052782, 0.0052798
DataValue, -1.04, -0.70000000000000007, -7.1358E-10, -0.0050178, 0.0050206
DataValue, -1.02, -0.70000000000000007, -6.4845000000000007E-10, -0.0047614, 0.0047622
DataValue, -1, -0.70000000000000007, -5.9525000000000009E-10, -0.0045054, 0.0045036
DataValue, -0.98000000000000009, -0.70000000000000007, -5.4717000000000009E-10, -0.0042494, 0.0042494
DataValue, -0.96000000000000008, -0.70000000000000007, -5.0641E-10, -0.0039986, 0.0039992000000000005
DataValue, -0.94000000000000006, -0.70000000000000007, -4.6670000000000005E-10, -0.0037488, 0.0037494
DataValue, -0.92, -0.70000000000000007, -4.3457000000000003E-10, -0.0035044, 0.003504
DataValue, -0.9, -0.70000000000000007, -4.0566E-10, -0.0032618, 0.0032616
DataValue, -0.88, -0.70000000000000007, -3.8231000000000005E-10, -0.0030238, 0.0030222
DataValue, -0.86, -0.70000000000000007, -3.6202E-10, -0.0027886, 0.0027878
DataValue, -0.84000000000000008, -0.70000000000000007, -3.4322000000000003E-10, -0.00256, 0.00256
DataValue, -0.82000000000000006, -0.70000000000000007, -3.2569000000000004E-10, -0.0023368, 0.0023368
DataValue, -0.8, -0.70000000000000007, -3.0953E-10, -0.002121, 0.002121
DataValue, -0.78, -0.70000000000000007, -2.9247E-10, -0.0019114, 0.0019114
DataValue, -0.76, -0.70000000000000007, -2.7583E-10, -0.0017096000000000001, 0.0017096000000000001
DataValue, -0.74, -0.70000000000000007, -2.5928E-10, -0.001516, 0.0015158
DataValue, -0.72000000000000008, -0.70000000000000007, -2.4350000000000004E-10, -0.0013324, 0.0013324
DataValue, -0.70000000000000007, -0.70000000000000007, -2.2464E-10, -0.0011578, 0.0011574
DataValue, -0.68, -0.70000000000000007, -2.037E-10, -0.00099384, 0.00099402
DataValue, -0.66, -0.70000000000000007, -1.8057E-10, -0.0008421, 0.0008421
DataValue, -0.64, -0.70000000000000007, -1.6387000000000003E-10, -0.00070318000000000008, 0.00070300000000000007
DataValue, -0.62, -0.70000000000000007, -1.4795000000000002E-10, -0.00057626, 0.00057646
DataValue, -0.6, -0.70000000000000007, -1.3202E-10, -0.00046304, 0.00046328000000000005
DataValue, -0.58000000000000007, -0.70000000000000007, -1.1616E-10, -0.00036426000000000004, 0.00036482
DataValue, -0.56, -0.70000000000000007, -1.0319000000000001E-10, -0.00027956000000000004, 0.00028018
DataValue, -0.54, -0.70000000000000007, -9.165E-11, -0.00020942, 0.00020930000000000002
DataValue, -0.52, -0.70000000000000007, -8.042E-11, -0.00015204000000000002, 0.00015198000000000002
DataValue, -0.5, -0.70000000000000007, -7.212E-11, -0.00010702, 0.00010700000000000001
DataValue, -0.48000000000000004, -0.70000000000000007, -6.473E-11, -7.2806000000000007E-05, 7.2806000000000007E-05
DataValue, -0.46, -0.70000000000000007, -5.8490000000000009E-11, -4.8190000000000004E-05, 4.8268E-05
DataValue, -0.44, -0.70000000000000007, -4.9920000000000007E-11, -3.0884000000000004E-05, 3.083E-05
DataValue, -0.42000000000000004, -0.70000000000000007, -4.351E-11, -1.914E-05, 1.9092E-05
DataValue, -0.4, -0.70000000000000007, -3.681E-11, -1.1524E-05, 1.1534E-05
DataValue, -0.38, -0.70000000000000007, -2.615E-11, -6.7983000000000006E-06, 6.7969000000000009E-06
DataValue, -0.36000000000000004, -0.70000000000000007, -2.3790000000000003E-11, -3.9183E-06, 3.9054000000000008E-06
DataValue, -0.34, -0.70000000000000007, -1.8760000000000002E-11, -2.2099000000000002E-06, 2.2079E-06
DataValue, -0.32, -0.70000000000000007, -5.53E-12, -1.2220000000000001E-06, 1.2278000000000001E-06
DataValue, -0.3, -0.70000000000000007, 9.1000000000000016E-13, -6.727E-07, 6.7384E-07
DataValue, -0.28, -0.70000000000000007, 2.49E-12, -3.6384E-07, 3.6552E-07
DataValue, -0.26, -0.70000000000000007, 6.9000000000000009E-13, -1.9586E-07, 1.954E-07
DataValue, -0.24000000000000002, -0.70000000000000007, 1.6000000000000003E-13, -1.0514E-07, 1.0562E-07
DataValue, -0.22, -0.70000000000000007, 1.4E-13, -5.6059599999999992E-08, 5.6238199999999995E-08
DataValue, -0.2, -0.70000000000000007, -3.46E-12, -2.9529799999999996E-08, 2.97508E-08
DataValue, -0.18000000000000002, -0.70000000000000007, -1.37E-12, -1.56494E-08, 1.5710399999999998E-08
DataValue, -0.16, -0.70000000000000007, 9.63E-12, -8.2687E-09, 8.288E-09
DataValue, -0.14, -0.70000000000000007, 9.7000000000000011E-12, -4.3414E-09, 4.3602E-09
DataValue, -0.12000000000000001, -0.70000000000000007, 5.23E-12, -2.2824E-09, 2.2817E-09
DataValue, -0.1, -0.70000000000000007, -1.7500000000000002E-12, -1.1847E-09, 1.1841E-09
DataValue, -0.08, -0.70000000000000007, -1.6200000000000002E-12, -6.1422000000000008E-10, 6.1910000000000006E-10
DataValue, -0.060000000000000005, -0.70000000000000007, 9.35E-12, -3.2009000000000003E-10, 3.1202E-10
DataValue, -0.04, -0.70000000000000007, 3.1700000000000004E-12, -1.7712E-10, 1.6393000000000002E-10
DataValue, -0.02, -0.70000000000000007, -1.9400000000000002E-12, -9.3620000000000009E-11, 8.9650000000000008E-11
DataValue, 0, -0.70000000000000007, 1.7200000000000001E-12, -4.475E-11, 4.7110000000000006E-11
DataValue, 0.02, -0.70000000000000007, 1.0850000000000002E-11, -2.087E-11, 2.425E-11
DataValue, 0.04, -0.70000000000000007, 1.078E-11, -1.49E-11, 5.3200000000000008E-12
DataValue, 0.060000000000000005, -0.70000000000000007, 2.64E-12, -1.8710000000000002E-11, 6.1E-12
DataValue, 0.08, -0.70000000000000007, 3.1000000000000004E-13, -1.1360000000000002E-11, 9.390000000000001E-12
DataValue, 0.1, -0.70000000000000007, 3.0300000000000002E-12, -4.4400000000000005E-12, 4.6100000000000008E-12
DataValue, 0.12000000000000001, -0.70000000000000007, 1.373E-11, -1.69E-12, 2.28E-12
DataValue, 0.14, -0.70000000000000007, 1.2740000000000001E-11, -7.1500000000000008E-12, -5.6800000000000008E-12
DataValue, 0.16, -0.70000000000000007, 7.75E-12, -1.5430000000000002E-11, -1.18E-12
DataValue, 0.18000000000000002, -0.70000000000000007, 2.1200000000000003E-12, -1.5160000000000002E-11, 5.4100000000000006E-12
DataValue, 0.2, -0.70000000000000007, 6.0700000000000006E-12, -9.12E-12, 3.1600000000000003E-12
DataValue, 0.22, -0.70000000000000007, 1.1630000000000001E-11, -3.71E-12, 1.26E-12
DataValue, 0.24000000000000002, -0.70000000000000007, 1.6760000000000002E-11, -1.068E-11, -4.23E-12
DataValue, 0.26, -0.70000000000000007, 1.171E-11, -2.087E-11, -4.7E-13
DataValue, 0.28, -0.70000000000000007, 6.8400000000000007E-12, -1.985E-11, 7.360000000000001E-12
DataValue, 0.3, -0.70000000000000007, 1.1350000000000002E-11, -1.586E-11, 4.08E-12
DataValue, 0.32, -0.70000000000000007, 1.843E-11, -1.076E-11, 2.5600000000000004E-12
DataValue, 0.34, -0.70000000000000007, 2.5470000000000004E-11, -1.73E-11, -6.2300000000000007E-12
DataValue, 0.36000000000000004, -0.70000000000000007, 1.9730000000000003E-11, -2.7560000000000003E-11, -1.8000000000000002E-13
DataValue, 0.38, -0.70000000000000007, 1.515E-11, -3.022E-11, 4.12E-12
DataValue, 0.4, -0.70000000000000007, 1.925E-11, -2.755E-11, 9.33E-12
DataValue, 0.42000000000000004, -0.70000000000000007, 2.225E-11, -2.2190000000000003E-11, 5.07E-12
DataValue, 0.44, -0.70000000000000007, 3.759E-11, -2.8510000000000004E-11, 1.6800000000000001E-12
DataValue, 0.46, -0.70000000000000007, 3.5050000000000004E-11, -3.7270000000000004E-11, 2.36E-12
DataValue, 0.48000000000000004, -0.70000000000000007, 3.262E-11, -4.708E-11, 3.9E-12
DataValue, 0.5, -0.70000000000000007, 3.176E-11, -4.4600000000000006E-11, 1.2470000000000002E-11
