
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.1, -0.2, -1.5557E-10, -0.0021412000000000002, 0.0021488
DataValue, -1.075, -0.2, -1.3827E-10, -0.002063, 0.0020624000000000003
DataValue, -1.05, -0.2, -1.2319000000000002E-10, -0.0019862, 0.0019812000000000002
DataValue, -1.0250000000000001, -0.2, -1.121E-10, -0.0018936, 0.001894
DataValue, -1, -0.2, -9.9980000000000013E-11, -0.0018056, 0.0018016
DataValue, -0.97500000000000009, -0.2, -8.928E-11, -0.0017024, 0.0017086
DataValue, -0.95000000000000007, -0.2, -7.772E-11, -0.0016024000000000001, 0.0016024000000000001
DataValue, -0.925, -0.2, -6.8970000000000008E-11, -0.0014954, 0.001495
DataValue, -0.9, -0.2, -6.358E-11, -0.0013802, 0.0013856
DataValue, -0.875, -0.2, -5.7960000000000006E-11, -0.0012682, 0.001264
DataValue, -0.85000000000000009, -0.2, -5.0970000000000006E-11, -0.0011464000000000001, 0.001147
DataValue, -0.82500000000000007, -0.2, -4.611E-11, -0.0010222, 0.0010192
DataValue, -0.8, -0.2, -4.1750000000000004E-11, -0.00089554, 0.00089526
DataValue, -0.775, -0.2, -3.438E-11, -0.00076960000000000006, 0.00077098
DataValue, -0.75, -0.2, -3.103E-11, -0.00064468, 0.00064468
DataValue, -0.72500000000000009, -0.2, -2.742E-11, -0.00052986, 0.00052574
DataValue, -0.70000000000000007, -0.2, -2.4260000000000002E-11, -0.00041466, 0.00041622
DataValue, -0.675, -0.2, -2.072E-11, -0.00031544, 0.00031636
DataValue, -0.65, -0.2, -1.653E-11, -0.00022724000000000003, 0.00022868
DataValue, -0.625, -0.2, -1.3090000000000002E-11, -0.00015648000000000002, 0.00015628000000000002
DataValue, -0.6, -0.2, -1.1340000000000001E-11, -0.000100568, 9.9620000000000012E-05
DataValue, -0.57500000000000007, -0.2, -8.6700000000000008E-12, -5.9592E-05, 5.8830000000000004E-05
DataValue, -0.55, -0.2, -6.4800000000000007E-12, -3.2178E-05, 3.2528000000000004E-05
DataValue, -0.525, -0.2, -5.13E-12, -1.6212E-05, 1.6400000000000002E-05
DataValue, -0.5, -0.2, -3.72E-12, -7.7405000000000015E-06, 7.5691000000000009E-06
DataValue, -0.47500000000000003, -0.2, -3.4000000000000005E-12, -3.4232000000000005E-06, 3.3672E-06
DataValue, -0.45, -0.2, -3.8400000000000006E-12, -1.4207000000000002E-06, 1.4402000000000002E-06
DataValue, -0.42500000000000004, -0.2, -2.5300000000000003E-12, -5.9137999999999994E-07, 5.9308E-07
DataValue, -0.4, -0.2, -2.8900000000000004E-12, -2.4269999999999997E-07, 2.4542E-07
DataValue, -0.375, -0.2, -8.0000000000000013E-14, -9.7096999999999986E-08, 9.7115199999999991E-08
DataValue, -0.35000000000000003, -0.2, -5.8000000000000005E-13, -3.9000799999999995E-08, 4.1031799999999996E-08
DataValue, -0.325, -0.2, -1.6000000000000003E-13, -1.56302E-08, 1.54692E-08
DataValue, -0.3, -0.2, -1.21E-12, -7.2926E-09, 6.1587E-09
DataValue, -0.275, -0.2, -2.18E-12, -2.4607E-09, 2.4713E-09
DataValue, -0.25, -0.2, -2.47E-12, -1.2076E-09, 9.727E-10
DataValue, -0.225, -0.2, -1.9000000000000002E-13, -4.0492000000000003E-10, 3.8316000000000005E-10
DataValue, -0.2, -0.2, -2.5E-13, -1.5383E-10, 1.5692E-10
DataValue, -0.17500000000000002, -0.2, -1.22E-12, -5.9430000000000008E-11, 1.1136E-10
DataValue, -0.15, -0.2, 1E-13, -3.325E-11, 2.6320000000000003E-11
DataValue, -0.125, -0.2, -1.22E-12, -9.34E-12, 8.13E-12
DataValue, -0.1, -0.2, 3.7900000000000006E-12, -4.02E-12, 5.13E-12
DataValue, -0.075, -0.2, -5E-14, -1.6600000000000002E-12, 3.0900000000000004E-12
DataValue, -0.05, -0.2, 2.9000000000000003E-13, -6.5000000000000006E-13, 1.12E-12
DataValue, -0.025, -0.2, -6.1E-13, -4.0000000000000006E-14, 3.85E-12
DataValue, 0, -0.2, -6.0000000000000009E-14, 5.9E-13, -1.73E-12
DataValue, 0.025, -0.2, 2.14E-12, -2.5E-13, 2.08E-12
DataValue, 0.05, -0.2, 1.3000000000000001E-12, -8.2E-13, -1.2000000000000002E-13
DataValue, 0.075, -0.2, -4.2000000000000003E-13, -9.5E-13, 1.04E-12
DataValue, 0.1, -0.2, -9.0000000000000008E-14, -1.3E-13, 3.91E-12
DataValue, 0.125, -0.2, 3.8000000000000005E-13, 7E-13, -2.7000000000000002E-12
DataValue, 0.15, -0.2, 1.98E-12, -1.36E-12, 2.5600000000000004E-12
DataValue, 0.17500000000000002, -0.2, 1.1500000000000002E-12, -1.08E-12, -7.100000000000001E-13
DataValue, 0.2, -0.2, -8.0000000000000013E-14, -1.31E-12, 2.4000000000000004E-13
DataValue, 0.225, -0.2, -6.2000000000000008E-13, 5.9E-13, 3.07E-12
DataValue, 0.25, -0.2, 1.5700000000000002E-12, -1.5E-12, -2.21E-12
DataValue, 0.275, -0.2, 1.3E-13, 5E-14, -1.22E-12
DataValue, 0.3, -0.2, 3.4500000000000004E-12, -6.7000000000000007E-13, -1.5700000000000002E-12
DataValue, 0.325, -0.2, -3.0000000000000003E-13, -1.6700000000000002E-12, 2.21E-12
DataValue, 0.35000000000000003, -0.2, 3.8000000000000005E-13, 5E-14, -1.3000000000000001E-12
DataValue, 0.375, -0.2, 2.52E-12, -2.4300000000000003E-12, 1.41E-12
DataValue, 0.4, -0.2, 9.2000000000000012E-13, 1.1100000000000001E-12, -2.0500000000000004E-12
DataValue, 0.42500000000000004, -0.2, 5.28E-12, -1.8400000000000002E-12, 1.51E-12
DataValue, 0.45, -0.2, 1.7700000000000001E-12, -2.52E-12, 2.4800000000000003E-12
DataValue, 0.47500000000000003, -0.2, 1.9200000000000003E-12, -1.8000000000000002E-12, -4.8000000000000008E-13
DataValue, 0.5, -0.2, 2.97E-12, -2.09E-12, 3.1200000000000004E-12
