
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.125, -0.3, -1.3798E-10, -0.0029952, 0.002994
DataValue, -1.1, -0.3, -1.2398000000000002E-10, -0.002866, 0.0028724
DataValue, -1.075, -0.3, -1.107E-10, -0.002745, 0.0027384
DataValue, -1.05, -0.3, -1.0069E-10, -0.0026112, 0.0026088
DataValue, -1.0250000000000001, -0.3, -9.2190000000000007E-11, -0.0024674000000000002, 0.0024682000000000003
DataValue, -1, -0.3, -7.950000000000001E-11, -0.0023238, 0.0023202
DataValue, -0.97500000000000009, -0.3, -7.193E-11, -0.0021682, 0.0021726000000000002
DataValue, -0.95000000000000007, -0.3, -6.392000000000001E-11, -0.002009, 0.0020104
DataValue, -0.925, -0.3, -5.991E-11, -0.00185, 0.0018502
DataValue, -0.9, -0.3, -5.5340000000000006E-11, -0.001678, 0.0016808
DataValue, -0.875, -0.3, -4.6780000000000005E-11, -0.0015192, 0.0015116
DataValue, -0.85000000000000009, -0.3, -4.247E-11, -0.0013462, 0.0013512
DataValue, -0.82500000000000007, -0.3, -3.748E-11, -0.0011804, 0.0011842
DataValue, -0.8, -0.3, -3.211E-11, -0.0010192, 0.0010202
DataValue, -0.775, -0.3, -2.8270000000000003E-11, -0.0008622, 0.00086118
DataValue, -0.75, -0.3, -2.5970000000000002E-11, -0.00071266, 0.0007129
DataValue, -0.72500000000000009, -0.3, -2.2680000000000003E-11, -0.00057460000000000009, 0.00057722
DataValue, -0.70000000000000007, -0.3, -1.9400000000000002E-11, -0.00044916000000000004, 0.00045198000000000005
DataValue, -0.675, -0.3, -1.519E-11, -0.00033948, 0.00033916
DataValue, -0.65, -0.3, -1.2740000000000001E-11, -0.00024482000000000003, 0.00024400000000000002
DataValue, -0.625, -0.3, -1.1430000000000001E-11, -0.00016690000000000002, 0.00016572
DataValue, -0.6, -0.3, -8.92E-12, -0.00010638000000000001, 0.00010578000000000001
DataValue, -0.57500000000000007, -0.3, -6.65E-12, -6.2256000000000008E-05, 6.344E-05
DataValue, -0.55, -0.3, -6.6900000000000008E-12, -3.4246000000000004E-05, 3.4606E-05
DataValue, -0.525, -0.3, -4.52E-12, -1.7542E-05, 1.7452E-05
DataValue, -0.5, -0.3, -3.13E-12, -8.2281E-06, 8.1512E-06
DataValue, -0.47500000000000003, -0.3, -4.6500000000000006E-12, -3.6019E-06, 3.6637E-06
DataValue, -0.45, -0.3, -2.4000000000000003E-12, -1.5437000000000001E-06, 1.5485E-06
DataValue, -0.42500000000000004, -0.3, -1.5300000000000001E-12, -6.2898E-07, 6.3706E-07
DataValue, -0.4, -0.3, 9.000000000000001E-13, -2.618E-07, 2.59E-07
DataValue, -0.375, -0.3, -1.1500000000000002E-12, -1.0554E-07, 1.0342E-07
DataValue, -0.35000000000000003, -0.3, -8.300000000000001E-13, -4.3864199999999993E-08, 4.2329599999999994E-08
DataValue, -0.325, -0.3, 2.6E-13, -1.81588E-08, 1.6739E-08
DataValue, -0.3, -0.3, 1.2800000000000002E-12, -6.7035E-09, 6.7077999999999995E-09
DataValue, -0.275, -0.3, -1.17E-12, -2.7367E-09, 2.6537E-09
DataValue, -0.25, -0.3, -1.74E-12, -1.0538E-09, 1.2739E-09
DataValue, -0.225, -0.3, 4.3000000000000004E-13, -4.413E-10, 4.1724000000000005E-10
DataValue, -0.2, -0.3, -5.9E-13, -1.6298000000000002E-10, 1.6878E-10
DataValue, -0.17500000000000002, -0.3, 1.3900000000000001E-12, -6.4580000000000011E-11, 1.1249E-10
DataValue, -0.15, -0.3, 7.100000000000001E-13, -3.1590000000000004E-11, 2.8140000000000002E-11
DataValue, -0.125, -0.3, -1.7600000000000002E-12, -1.066E-11, 8.22E-12
DataValue, -0.1, -0.3, 3.0400000000000004E-12, -5.6600000000000005E-12, 6.14E-12
DataValue, -0.075, -0.3, 4.1E-13, -2.6E-13, 2.7800000000000003E-12
DataValue, -0.05, -0.3, 5.5000000000000008E-13, -1.2000000000000001E-12, 1.79E-12
DataValue, -0.025, -0.3, -8.2E-13, 3.2000000000000005E-13, 3.7300000000000005E-12
DataValue, 0, -0.3, 5.3000000000000006E-13, 2.6E-13, -2.54E-12
DataValue, 0.025, -0.3, 1.0500000000000002E-12, -1.59E-12, 2.1500000000000003E-12
DataValue, 0.05, -0.3, 1.21E-12, -5E-14, -2.6E-13
DataValue, 0.075, -0.3, -1.7E-13, -8.1000000000000008E-13, 1.13E-12
DataValue, 0.1, -0.3, -8E-13, -5.1E-13, 5.3700000000000007E-12
DataValue, 0.125, -0.3, 2.06E-12, 5.9E-13, -2.1200000000000003E-12
DataValue, 0.15, -0.3, 3.3E-13, -1.12E-12, -1.1500000000000002E-12
DataValue, 0.17500000000000002, -0.3, 2.92E-12, -2.9400000000000004E-12, -3.2700000000000004E-12
DataValue, 0.2, -0.3, -2.0000000000000003E-14, -2.2700000000000002E-12, 5.7E-13
DataValue, 0.225, -0.3, -2.8E-13, -7.9000000000000007E-13, -1.7100000000000002E-12
DataValue, 0.25, -0.3, 2.41E-12, -1.3500000000000001E-12, 2.08E-12
DataValue, 0.275, -0.3, 1.5300000000000001E-12, 7.5E-13, 4.0000000000000006E-14
DataValue, 0.3, -0.3, 3.8400000000000006E-12, -2.3000000000000003E-12, 2.7800000000000003E-12
DataValue, 0.325, -0.3, 9.9E-13, -1.95E-12, -3.9000000000000005E-13
DataValue, 0.35000000000000003, -0.3, 1.74E-12, -1.8000000000000002E-12, 9.000000000000001E-13
DataValue, 0.375, -0.3, 1.13E-12, -2.4300000000000003E-12, 3.0400000000000004E-12
DataValue, 0.4, -0.3, 3.9E-12, -2.52E-12, -9.000000000000001E-13
DataValue, 0.42500000000000004, -0.3, 2.72E-12, -3.0000000000000003E-13, -1.1500000000000002E-12
DataValue, 0.45, -0.3, 5.14E-12, -4.06E-12, 1.6700000000000002E-12
DataValue, 0.47500000000000003, -0.3, 3.63E-12, -3.6900000000000006E-12, -1.4700000000000002E-12
DataValue, 0.5, -0.3, 2.8400000000000004E-12, -3.82E-12, 1.8000000000000002E-13
