
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.125, -0.5, -1.0040000000000001E-10, -0.0038444, 0.0038540000000000002
DataValue, -1.1, -0.5, -9.071E-11, -0.0036288, 0.0036302
DataValue, -1.075, -0.5, -7.951E-11, -0.0034168000000000002, 0.0034142
DataValue, -1.05, -0.5, -7.1730000000000007E-11, -0.0031938, 0.0031992
DataValue, -1.0250000000000001, -0.5, -6.501E-11, -0.0029816, 0.0029766000000000003
DataValue, -1, -0.5, -6.049E-11, -0.0027552, 0.0027594
DataValue, -0.97500000000000009, -0.5, -5.6400000000000007E-11, -0.002535, 0.0025326
DataValue, -0.95000000000000007, -0.5, -5.1010000000000007E-11, -0.0023256, 0.0023144
DataValue, -0.925, -0.5, -4.4310000000000006E-11, -0.0021026, 0.002108
DataValue, -0.9, -0.5, -4.0150000000000005E-11, -0.0018934, 0.0018936
DataValue, -0.875, -0.5, -3.606E-11, -0.0016838, 0.0016876
DataValue, -0.85000000000000009, -0.5, -3.271E-11, -0.001483, 0.0014822
DataValue, -0.82500000000000007, -0.5, -3.099E-11, -0.0012914, 0.0012878
DataValue, -0.8, -0.5, -2.8540000000000002E-11, -0.001103, 0.0011052
DataValue, -0.775, -0.5, -2.4650000000000003E-11, -0.0009274000000000001, 0.00093254
DataValue, -0.75, -0.5, -2.1170000000000003E-11, -0.00076902, 0.00076752
DataValue, -0.72500000000000009, -0.5, -1.9440000000000003E-11, -0.00061892, 0.0006181
DataValue, -0.70000000000000007, -0.5, -1.837E-11, -0.00048174000000000003, 0.0004826
DataValue, -0.675, -0.5, -1.54E-11, -0.00036284, 0.0003597
DataValue, -0.65, -0.5, -1.238E-11, -0.00026072000000000004, 0.00026252000000000003
DataValue, -0.625, -0.5, -9.98E-12, -0.00017656, 0.00017944
DataValue, -0.6, -0.5, -8.55E-12, -0.00011462000000000001, 0.00011496000000000001
DataValue, -0.57500000000000007, -0.5, -6.6900000000000008E-12, -6.7738000000000008E-05, 6.8038E-05
DataValue, -0.55, -0.5, -7.84E-12, -3.7476E-05, 3.7718E-05
DataValue, -0.525, -0.5, -5.65E-12, -1.9036000000000002E-05, 1.8962E-05
DataValue, -0.5, -0.5, -3.53E-12, -8.9324000000000011E-06, 9.0159000000000012E-06
DataValue, -0.47500000000000003, -0.5, -4.5000000000000006E-12, -4.0192E-06, 3.9863E-06
DataValue, -0.45, -0.5, -4.4000000000000006E-12, -1.6967000000000002E-06, 1.7057000000000003E-06
DataValue, -0.42500000000000004, -0.5, -1.98E-12, -7.2606E-07, 7.1938E-07
DataValue, -0.4, -0.5, -8.4000000000000006E-13, -2.8636E-07, 2.855E-07
DataValue, -0.375, -0.5, 1.5300000000000001E-12, -1.1592E-07, 1.156E-07
DataValue, -0.35000000000000003, -0.5, 2.2200000000000002E-12, -4.8726599999999995E-08, 4.6856799999999996E-08
DataValue, -0.325, -0.5, -2.7000000000000002E-12, -2.0054E-08, 1.8565599999999997E-08
DataValue, -0.3, -0.5, 1.8400000000000002E-12, -7.4359E-09, 7.5116E-09
DataValue, -0.275, -0.5, -7.9000000000000007E-13, -3.0846E-09, 2.9794E-09
DataValue, -0.25, -0.5, -1.7500000000000002E-12, -1.1742E-09, 1.1785E-09
DataValue, -0.225, -0.5, 4.4000000000000004E-13, -4.8123E-10, 4.5520000000000004E-10
DataValue, -0.2, -0.5, -1.31E-12, -1.8480000000000002E-10, 1.856E-10
DataValue, -0.17500000000000002, -0.5, -7.2000000000000006E-13, -7.116E-11, 1.2413000000000002E-10
DataValue, -0.15, -0.5, 1.3400000000000002E-12, -3.845E-11, 2.9700000000000005E-11
DataValue, -0.125, -0.5, -1.04E-12, -1.201E-11, 1.0940000000000001E-11
DataValue, -0.1, -0.5, 3.61E-12, -5.55E-12, 5.63E-12
DataValue, -0.075, -0.5, 0, -2.64E-12, 4.77E-12
DataValue, -0.05, -0.5, 7.4000000000000008E-13, -1.2900000000000002E-12, 3.0000000000000003E-13
DataValue, -0.025, -0.5, 1.5000000000000002E-13, 1.2000000000000002E-13, 3.7E-12
DataValue, 0, -0.5, 4E-13, 4.2000000000000003E-13, -5.9E-13
DataValue, 0.025, -0.5, 4.1500000000000007E-12, -1.59E-12, -4.0000000000000006E-14
DataValue, 0.05, -0.5, 1.2800000000000002E-12, -1.0500000000000002E-12, 2.7600000000000004E-12
DataValue, 0.075, -0.5, 9.8E-13, -1.9E-12, 4.3000000000000004E-13
DataValue, 0.1, -0.5, 1.8000000000000002E-13, -4.8000000000000008E-13, 3.0600000000000003E-12
DataValue, 0.125, -0.5, 2.24E-12, -1.0100000000000001E-12, -2.08E-12
DataValue, 0.15, -0.5, 2.1700000000000002E-12, -3E-12, 1.14E-12
DataValue, 0.17500000000000002, -0.5, 3.35E-12, -2.09E-12, -8.8000000000000009E-13
DataValue, 0.2, -0.5, 9.9E-13, -4.5000000000000006E-12, 1.3000000000000001E-12
DataValue, 0.225, -0.5, 5.2E-13, -1.8100000000000002E-12, -2.7300000000000003E-12
DataValue, 0.25, -0.5, 3.9E-12, -3.8E-12, -1.4E-13
DataValue, 0.275, -0.5, 1.5300000000000001E-12, -3.02E-12, -1.3800000000000002E-12
DataValue, 0.3, -0.5, 7.1300000000000005E-12, -3.6900000000000006E-12, -1.4E-12
DataValue, 0.325, -0.5, 3.4100000000000002E-12, -4.8100000000000007E-12, 2.8E-12
DataValue, 0.35000000000000003, -0.5, 4.4400000000000005E-12, -4.72E-12, -2.7300000000000003E-12
DataValue, 0.375, -0.5, 5.65E-12, -4.7100000000000007E-12, 3.23E-12
DataValue, 0.4, -0.5, 5.48E-12, -5.4600000000000006E-12, -1.41E-12
DataValue, 0.42500000000000004, -0.5, 1.045E-11, -7.2300000000000005E-12, 5.3000000000000006E-13
DataValue, 0.45, -0.5, 8.5900000000000012E-12, -8.3900000000000012E-12, 1.1100000000000001E-12
DataValue, 0.47500000000000003, -0.5, 9.16E-12, -1.059E-11, -5E-14
DataValue, 0.5, -0.5, 1.006E-11, -9.07E-12, 3.1E-12
