
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.5, -0.95000000000000007, -3.115E-10, -0.0080696, 0.0080888
DataValue, -1.475, -0.95000000000000007, -2.8304000000000004E-10, -0.0078474000000000009, 0.0078422
DataValue, -1.4500000000000002, -0.95000000000000007, -2.5773E-10, -0.0075838, 0.0076068
DataValue, -1.425, -0.95000000000000007, -2.3157E-10, -0.0073652000000000006, 0.0073356
DataValue, -1.4000000000000001, -0.95000000000000007, -2.1430000000000003E-10, -0.0071068, 0.0071126
DataValue, -1.375, -0.95000000000000007, -1.9613000000000003E-10, -0.0068626, 0.0068468
DataValue, -1.35, -0.95000000000000007, -1.7881000000000003E-10, -0.0066040000000000005, 0.0065976
DataValue, -1.325, -0.95000000000000007, -1.6252000000000002E-10, -0.0063308, 0.0063474000000000004
DataValue, -1.3, -0.95000000000000007, -1.4447000000000002E-10, -0.0060892, 0.0060752
DataValue, -1.2750000000000001, -0.95000000000000007, -1.3035000000000002E-10, -0.005822, 0.0058336
DataValue, -1.25, -0.95000000000000007, -1.1883000000000002E-10, -0.0055646, 0.0055544
DataValue, -1.225, -0.95000000000000007, -1.0876000000000001E-10, -0.0053022, 0.0053014
DataValue, -1.2, -0.95000000000000007, -1.0082000000000001E-10, -0.0050352, 0.0050414
DataValue, -1.175, -0.95000000000000007, -9.1220000000000009E-11, -0.004785, 0.0047704
DataValue, -1.1500000000000001, -0.95000000000000007, -8.4410000000000009E-11, -0.0045130000000000005, 0.0045256
DataValue, -1.125, -0.95000000000000007, -7.645E-11, -0.0042506, 0.0042538
DataValue, -1.1, -0.95000000000000007, -6.8670000000000007E-11, -0.003995, 0.0039948
DataValue, -1.075, -0.95000000000000007, -6.344E-11, -0.0037368, 0.0037404
DataValue, -1.05, -0.95000000000000007, -5.906E-11, -0.003486, 0.0034804000000000002
DataValue, -1.0250000000000001, -0.95000000000000007, -5.4390000000000006E-11, -0.0032316000000000003, 0.0032346000000000002
DataValue, -1, -0.95000000000000007, -4.96E-11, -0.0029818, 0.002971
DataValue, -0.97500000000000009, -0.95000000000000007, -4.439E-11, -0.0027334, 0.0027366
DataValue, -0.95000000000000007, -0.95000000000000007, -3.984E-11, -0.0024834, 0.0024954
DataValue, -0.925, -0.95000000000000007, -3.616E-11, -0.0022586, 0.002258
DataValue, -0.9, -0.95000000000000007, -3.285E-11, -0.0020308, 0.0020268
DataValue, -0.875, -0.95000000000000007, -3.078E-11, -0.0018068000000000001, 0.0018028
DataValue, -0.85000000000000009, -0.95000000000000007, -2.8410000000000002E-11, -0.0015904, 0.0015884
DataValue, -0.82500000000000007, -0.95000000000000007, -2.5450000000000003E-11, -0.0013804, 0.0013842
DataValue, -0.8, -0.95000000000000007, -2.0970000000000003E-11, -0.0011858, 0.0011842
DataValue, -0.775, -0.95000000000000007, -1.9510000000000002E-11, -0.001002, 0.0010012
DataValue, -0.75, -0.95000000000000007, -1.8290000000000002E-11, -0.0008279, 0.00082638
DataValue, -0.72500000000000009, -0.95000000000000007, -1.513E-11, -0.00066584, 0.00066736000000000009
DataValue, -0.70000000000000007, -0.95000000000000007, -1.201E-11, -0.0005214, 0.00052126000000000006
DataValue, -0.675, -0.95000000000000007, -1.0310000000000001E-11, -0.00039574, 0.00039766000000000004
DataValue, -0.65, -0.95000000000000007, -1.057E-11, -0.00028622, 0.00028682
DataValue, -0.625, -0.95000000000000007, -9.45E-12, -0.00019812, 0.00019766
DataValue, -0.6, -0.95000000000000007, -8.51E-12, -0.00012888, 0.0001284
DataValue, -0.57500000000000007, -0.95000000000000007, -7.71E-12, -7.7916E-05, 7.7728E-05
DataValue, -0.55, -0.95000000000000007, -1.95E-12, -4.3504E-05, 4.3328E-05
DataValue, -0.525, -0.95000000000000007, -1.4400000000000001E-12, -2.2368E-05, 2.2888000000000002E-05
DataValue, -0.5, -0.95000000000000007, -1.8000000000000002E-12, -1.0706E-05, 1.0722E-05
DataValue, -0.47500000000000003, -0.95000000000000007, -2.6100000000000004E-12, -4.8537000000000006E-06, 4.8283000000000009E-06
DataValue, -0.45, -0.95000000000000007, 1.23E-12, -2.0874E-06, 2.1003E-06
DataValue, -0.42500000000000004, -0.95000000000000007, 2.5E-13, -8.8065999999999995E-07, 8.742E-07
DataValue, -0.4, -0.95000000000000007, -2.24E-12, -3.5538E-07, 3.6151999999999997E-07
DataValue, -0.375, -0.95000000000000007, -4E-13, -1.4431999999999999E-07, 1.4571999999999998E-07
DataValue, -0.35000000000000003, -0.95000000000000007, 1.2000000000000002E-13, -5.8129599999999997E-08, 5.8831999999999994E-08
DataValue, -0.325, -0.95000000000000007, 5.1E-13, -2.3167399999999997E-08, 2.3322599999999998E-08
DataValue, -0.3, -0.95000000000000007, 8.0000000000000013E-14, -9.5499E-09, 9.34E-09
DataValue, -0.275, -0.95000000000000007, 4.37E-12, -3.8311E-09, 3.7116E-09
DataValue, -0.25, -0.95000000000000007, 1.04E-12, -1.521E-09, 1.4637E-09
DataValue, -0.225, -0.95000000000000007, 3.48E-12, -5.8780000000000008E-10, 5.912E-10
DataValue, -0.2, -0.95000000000000007, 5.9E-13, -2.938E-10, 2.2978E-10
DataValue, -0.17500000000000002, -0.95000000000000007, 6.04E-12, -9.815E-11, 9.4920000000000007E-11
DataValue, -0.15, -0.95000000000000007, 2.95E-12, -4.174E-11, 3.937E-11
DataValue, -0.125, -0.95000000000000007, 3.2E-12, -2.0570000000000003E-11, 1.662E-11
DataValue, -0.1, -0.95000000000000007, 3.25E-12, -1.057E-11, 1.1030000000000001E-11
DataValue, -0.075, -0.95000000000000007, 4.8600000000000007E-12, -9.5900000000000009E-12, 1.5200000000000002E-12
DataValue, -0.05, -0.95000000000000007, 6.1600000000000004E-12, -8.780000000000001E-12, 4.73E-12
DataValue, -0.025, -0.95000000000000007, 7.02E-12, -1.0300000000000001E-11, 2.0700000000000003E-12
DataValue, 0, -0.95000000000000007, 5.14E-12, -1.1540000000000001E-11, 4.33E-12
DataValue, 0.025, -0.95000000000000007, 5.49E-12, -9.86E-12, 3.3100000000000002E-12
DataValue, 0.05, -0.95000000000000007, 9.07E-12, -1.4460000000000001E-11, 2.9400000000000004E-12
DataValue, 0.075, -0.95000000000000007, 7.82E-12, -1.3870000000000001E-11, 4.07E-12
DataValue, 0.1, -0.95000000000000007, 1.33E-11, -1.8360000000000002E-11, 4.3400000000000005E-12
DataValue, 0.125, -0.95000000000000007, 1.038E-11, -2.058E-11, 9.58E-12
DataValue, 0.15, -0.95000000000000007, 1.289E-11, -2.1600000000000002E-11, 5.9800000000000008E-12
DataValue, 0.17500000000000002, -0.95000000000000007, 1.599E-11, -2.629E-11, 1.3030000000000001E-11
DataValue, 0.2, -0.95000000000000007, 1.7000000000000003E-11, -2.697E-11, 1.067E-11
DataValue, 0.225, -0.95000000000000007, 2.416E-11, -3.517E-11, 1.493E-11
DataValue, 0.25, -0.95000000000000007, 2.467E-11, -4.089E-11, 1.7000000000000003E-11
DataValue, 0.275, -0.95000000000000007, 2.8540000000000002E-11, -4.6560000000000005E-11, 1.6850000000000002E-11
DataValue, 0.3, -0.95000000000000007, 3.295E-11, -5.099E-11, 2.045E-11
DataValue, 0.325, -0.95000000000000007, 4.224E-11, -6.042000000000001E-11, 1.6070000000000002E-11
DataValue, 0.35000000000000003, -0.95000000000000007, 5.1030000000000004E-11, -8.030000000000001E-11, 2.9590000000000005E-11
DataValue, 0.375, -0.95000000000000007, 6.25E-11, -9.603E-11, 3.131E-11
DataValue, 0.4, -0.95000000000000007, 7.2610000000000008E-11, -1.1600000000000001E-10, 4.258E-11
DataValue, 0.42500000000000004, -0.95000000000000007, 8.663E-11, -1.3614E-10, 4.7770000000000007E-11
DataValue, 0.45, -0.95000000000000007, 1.0574000000000001E-10, -1.6483000000000001E-10, 5.928E-11
DataValue, 0.47500000000000003, -0.95000000000000007, 1.2412E-10, -1.9037E-10, 6.772E-11
DataValue, 0.5, -0.95000000000000007, 1.5204E-10, -2.2719000000000002E-10, 7.7520000000000007E-11
