
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -2.236, -0.5, -4.53228E-08, -0.0025598, 0.0025596
DataValue, -2.212, -0.5, -3.98679E-08, -0.0025544, 0.0025528
DataValue, -2.188, -0.5, -3.8406499999999994E-08, -0.0025482, 0.0025474
DataValue, -2.164, -0.5, -3.41457E-08, -0.0025408, 0.002542
DataValue, -2.14, -0.5, -3.24804E-08, -0.0025406, 0.00254
DataValue, -2.116, -0.5, -2.9669199999999997E-08, -0.0025292, 0.0025302000000000002
DataValue, -2.092, -0.5, -2.7106099999999997E-08, -0.0025210000000000002, 0.0025208
DataValue, -2.068, -0.5, -2.4713399999999996E-08, -0.002514, 0.0025148
DataValue, -2.044, -0.5, -1.9697599999999997E-08, -0.0025054, 0.0025056
DataValue, -2.02, -0.5, -1.79286E-08, -0.0024982, 0.0024978
DataValue, -1.996, -0.5, -1.6162199999999997E-08, -0.0024884, 0.002488
DataValue, -1.972, -0.5, -1.4617499999999998E-08, -0.00248, 0.0024798
DataValue, -1.948, -0.5, -1.3220599999999998E-08, -0.002469, 0.0024686
DataValue, -1.924, -0.5, -1.1955699999999998E-08, -0.0024596, 0.0024588
DataValue, -1.9000000000000001, -0.5, -1.0795099999999999E-08, -0.0024486, 0.0024482
DataValue, -1.8760000000000001, -0.5, -9.7605999999999987E-09, -0.002437, 0.0024378
DataValue, -1.852, -0.5, -8.8113E-09, -0.0024254, 0.002425
DataValue, -1.828, -0.5, -7.9661E-09, -0.0024138000000000002, 0.002415
DataValue, -1.804, -0.5, -7.2108E-09, -0.0023998, 0.0023996
DataValue, -1.78, -0.5, -6.5092E-09, -0.0023856, 0.0023852
DataValue, -1.756, -0.5, -5.9099E-09, -0.0023694000000000002, 0.0023698
DataValue, -1.732, -0.5, -5.3295E-09, -0.002359, 0.0023576
DataValue, -1.708, -0.5, -4.7975E-09, -0.0023372, 0.0023380000000000002
DataValue, -1.684, -0.5, -4.3111E-09, -0.0023188, 0.002319
DataValue, -1.6600000000000001, -0.5, -3.9545E-09, -0.0023008, 0.0023004
DataValue, -1.6360000000000001, -0.5, -3.4132E-09, -0.0022792, 0.002279
DataValue, -1.612, -0.5, -2.9338E-09, -0.002259, 0.0022592
DataValue, -1.588, -0.5, -2.6001E-09, -0.002236, 0.0022364
DataValue, -1.564, -0.5, -2.3405E-09, -0.0022116, 0.002211
DataValue, -1.54, -0.5, -2.093E-09, -0.0021858, 0.002185
DataValue, -1.516, -0.5, -2.0467E-09, -0.0021592, 0.0021584
DataValue, -1.492, -0.5, -1.66E-09, -0.0021292, 0.0021304
DataValue, -1.468, -0.5, -1.4998E-09, -0.0020984, 0.002098
DataValue, -1.444, -0.5, -1.3556E-09, -0.0020646, 0.0020652
DataValue, -1.42, -0.5, -1.2205E-09, -0.0020304, 0.0020304
DataValue, -1.3960000000000001, -0.5, -1.1063E-09, -0.0019932, 0.0019932
DataValue, -1.372, -0.5, -9.8805000000000012E-10, -0.0019528, 0.0019534
DataValue, -1.348, -0.5, -8.941300000000001E-10, -0.0019102000000000001, 0.0019104
DataValue, -1.324, -0.5, -8.0576E-10, -0.0018654000000000001, 0.0018656
DataValue, -1.3, -0.5, -7.1920000000000006E-10, -0.0018166, 0.0018164000000000001
DataValue, -1.276, -0.5, -6.4487000000000007E-10, -0.0017652, 0.0017648
DataValue, -1.252, -0.5, -5.7592E-10, -0.0017098, 0.0017104
DataValue, -1.228, -0.5, -5.1193E-10, -0.0016512, 0.0016514000000000001
DataValue, -1.204, -0.5, -4.5215000000000004E-10, -0.001588, 0.0015878
DataValue, -1.18, -0.5, -4.0298000000000004E-10, -0.0015228, 0.0015234
DataValue, -1.156, -0.5, -3.6163E-10, -0.0014538, 0.0014538
DataValue, -1.1320000000000001, -0.5, -3.1893E-10, -0.0013814, 0.0013814
DataValue, -1.108, -0.5, -2.8071E-10, -0.0013052, 0.0013052
DataValue, -1.084, -0.5, -2.5588E-10, -0.0012278, 0.0012276000000000001
DataValue, -1.06, -0.5, -2.2972E-10, -0.0011482, 0.0011482
DataValue, -1.036, -0.5, -2.0532000000000002E-10, -0.0010666, 0.0010666
DataValue, -1.012, -0.5, -1.9046E-10, -0.00098478, 0.00098478
DataValue, -0.988, -0.5, -1.7375000000000002E-10, -0.00090296000000000007, 0.00090318000000000006
DataValue, -0.964, -0.5, -1.6257000000000001E-10, -0.0008220800000000001, 0.00082246
DataValue, -0.94000000000000006, -0.5, -1.4932E-10, -0.00074282, 0.00074238000000000006
DataValue, -0.916, -0.5, -1.3702E-10, -0.00066524, 0.00066522
DataValue, -0.892, -0.5, -1.2864E-10, -0.00059, 0.00059018
DataValue, -0.868, -0.5, -1.2015000000000002E-10, -0.00051772, 0.00051772
DataValue, -0.844, -0.5, -1.0946E-10, -0.00044826, 0.00044832000000000004
DataValue, -0.82000000000000006, -0.5, -1.0468000000000001E-10, -0.00038224, 0.00038250000000000003
DataValue, -0.796, -0.5, -9.938000000000001E-11, -0.00032046, 0.00032046
DataValue, -0.772, -0.5, -9.04E-11, -0.00026296, 0.00026288
DataValue, -0.748, -0.5, -8.12E-11, -0.00021024000000000002, 0.00021030000000000002
DataValue, -0.724, -0.5, -8.037E-11, -0.00016296, 0.00016296
DataValue, -0.70000000000000007, -0.5, -7.746000000000001E-11, -0.00012146, 0.00012154
DataValue, -0.676, -0.5, -7.069E-11, -8.6144000000000007E-05, 8.6178E-05
DataValue, -0.652, -0.5, -6.6E-11, -5.7592E-05, 5.753E-05
DataValue, -0.628, -0.5, -5.887E-11, -3.5778E-05, 3.5808E-05
DataValue, -0.604, -0.5, -5.7930000000000007E-11, -2.0434E-05, 2.0446E-05
DataValue, -0.58, -0.5, -5.3880000000000005E-11, -1.0664E-05, 1.0678E-05
DataValue, -0.556, -0.5, -4.8740000000000004E-11, -5.1E-06, 5.1103000000000009E-06
DataValue, -0.532, -0.5, -3.875E-11, -2.2769E-06, 2.2781000000000003E-06
DataValue, -0.508, -0.5, -3.627E-11, -9.689E-07, 9.7012E-07
DataValue, -0.484, -0.5, -2.9920000000000005E-11, -4.1214E-07, 4.131E-07
DataValue, -0.46, -0.5, -2.258E-11, -1.6786E-07, 1.6784E-07
DataValue, -0.436, -0.5, -1.579E-11, -6.8084799999999993E-08, 6.818019999999999E-08
DataValue, -0.41200000000000003, -0.5, -1.229E-11, -2.7472199999999997E-08, 2.7504999999999997E-08
DataValue, -0.388, -0.5, -8.2900000000000012E-12, -1.1072599999999999E-08, 1.1080599999999998E-08
DataValue, -0.364, -0.5, -5.8600000000000005E-12, -4.4733E-09, 4.4932E-09
DataValue, -0.34, -0.5, -2.95E-12, -1.8036E-09, 1.806E-09
DataValue, -0.316, -0.5, 1.8700000000000003E-12, -7.2618000000000007E-10, 7.3044E-10
DataValue, -0.292, -0.5, -1.36E-12, -2.9044000000000003E-10, 2.9005000000000005E-10
DataValue, -0.268, -0.5, 6.0000000000000007E-13, -1.1819E-10, 1.2011E-10
DataValue, -0.244, -0.5, -8.5000000000000011E-13, -4.7500000000000004E-11, 4.8740000000000004E-11
DataValue, -0.22, -0.5, 3.67E-12, -1.9180000000000002E-11, 1.577E-11
DataValue, -0.196, -0.5, -2.19E-12, -8.46E-12, 5.85E-12
DataValue, -0.17200000000000001, -0.5, -1.32E-12, -2.1500000000000003E-12, 2.7600000000000004E-12
DataValue, -0.148, -0.5, -5.2E-13, -3.0600000000000003E-12, 2.97E-12
DataValue, -0.124, -0.5, 5.2E-13, -5.1E-13, 1.8000000000000002E-13
DataValue, -0.1, -0.5, 3.4700000000000004E-12, 5.3000000000000006E-13, -1.31E-12
DataValue, -0.076, -0.5, -1.4800000000000002E-12, -1.9000000000000002E-13, 3.7800000000000005E-12
DataValue, -0.052000000000000005, -0.5, 4.41E-12, -4.9E-13, 2.6300000000000003E-12
DataValue, -0.028, -0.5, 2.9000000000000003E-13, -2.9400000000000004E-12, 1.83E-12
DataValue, -0.004, -0.5, -8.0000000000000013E-14, 1.85E-12, -8.300000000000001E-13
DataValue, 0.02, -0.5, 6.8E-13, -5.9E-13, 1.5600000000000002E-12
DataValue, 0.044, -0.5, 4.3000000000000004E-13, -8.5000000000000011E-13, 3.4700000000000004E-12
DataValue, 0.068, -0.5, 5.4500000000000004E-12, -1.1500000000000002E-12, 2E-13
DataValue, 0.092, -0.5, -2E-13, -2.57E-12, -2.21E-12
DataValue, 0.116, -0.5, -6.1E-13, 1.1000000000000002E-12, -8.4000000000000006E-13
DataValue, 0.14, -0.5, 9.7000000000000011E-13, -1.4400000000000001E-12, 8.6000000000000007E-13
DataValue, 0.164, -0.5, 1.22E-12, -1.5400000000000001E-12, 9.3E-13
DataValue, 0.188, -0.5, 5.5600000000000005E-12, -2.74E-12, -2.29E-12
DataValue, 0.212, -0.5, -6.9000000000000009E-13, -2.46E-12, -1.2400000000000002E-12
DataValue, 0.23600000000000002, -0.5, 6.0000000000000007E-13, -6.400000000000001E-13, 5.1E-13
DataValue, 0.26, -0.5, 1.3400000000000002E-12, -3.1700000000000004E-12, 1.4800000000000002E-12
DataValue, 0.28400000000000003, -0.5, 2.3300000000000004E-12, -2.6100000000000004E-12, -1E-13
DataValue, 0.308, -0.5, 6.15E-12, -3.63E-12, -4.43E-12
DataValue, 0.332, -0.5, 1.2000000000000002E-13, -3.4000000000000005E-12, -7.6000000000000009E-13
DataValue, 0.356, -0.5, 2.31E-12, -2.44E-12, -2.1000000000000001E-13
DataValue, 0.38, -0.5, 2.5500000000000002E-12, -5.49E-12, 9.000000000000001E-13
DataValue, 0.404, -0.5, 4.2000000000000007E-12, -4.3400000000000005E-12, -2E-13
DataValue, 0.428, -0.5, 7.7800000000000012E-12, -5.6600000000000005E-12, -4.5400000000000004E-12
DataValue, 0.452, -0.5, 2.8E-12, -4.97E-12, -5.8000000000000005E-13
DataValue, 0.47600000000000003, -0.5, 7.7E-12, -6.3300000000000007E-12, -7E-13
DataValue, 0.5, -0.5, 7.01E-12, -1.0090000000000001E-11, 9.8E-13
