
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.9000000000000001, -0.95000000000000007, -6.3423999999999994E-07, -0.016030000000000003, 0.016028
DataValue, -1.9200000000000002, -0.95000000000000007, -7.1028E-07, -0.016206, 0.016208
DataValue, -1.9400000000000002, -0.95000000000000007, -7.0602E-07, -0.016382, 0.016378
DataValue, -1.9600000000000002, -0.95000000000000007, -8.1554E-07, -0.016548, 0.016548
DataValue, -1.9800000000000002, -0.95000000000000007, -9.4786E-07, -0.016736, 0.016720000000000002
DataValue, -2, -0.95000000000000007, -1.03332E-06, -0.016890000000000002, 0.016882
DataValue, -2, -0.95000000000000007, -1.03276E-06, -0.016884000000000003, 0.016884000000000003
DataValue, -1.9800000000000002, -0.95000000000000007, -9.5133999999999994E-07, -0.016710000000000003, 0.016718
DataValue, -1.9600000000000002, -0.95000000000000007, -8.3414E-07, -0.016536000000000002, 0.016532
DataValue, -1.9400000000000002, -0.95000000000000007, -7.8468E-07, -0.016354, 0.01635
DataValue, -1.9200000000000002, -0.95000000000000007, -7.1018E-07, -0.01617, 0.016168000000000002
DataValue, -1.9000000000000001, -0.95000000000000007, -5.539E-07, -0.01598, 0.01598
DataValue, -1.8800000000000001, -0.95000000000000007, -5.86E-07, -0.015792, 0.015792
DataValue, -1.86, -0.95000000000000007, -5.3626E-07, -0.015606000000000002, 0.015606000000000002
DataValue, -1.84, -0.95000000000000007, -3.997E-07, -0.015410000000000002, 0.015406000000000001
DataValue, -1.82, -0.95000000000000007, -3.9304E-07, -0.015212000000000002, 0.015208000000000001
DataValue, -1.8, -0.95000000000000007, -3.8252E-07, -0.015002000000000001, 0.015000000000000001
DataValue, -1.78, -0.95000000000000007, -2.7522E-07, -0.014798000000000002, 0.014796000000000002
DataValue, -1.76, -0.95000000000000007, -2.4348E-07, -0.014588000000000002, 0.014586000000000002
DataValue, -1.74, -0.95000000000000007, -2.1988E-07, -0.014374000000000001, 0.014372000000000001
DataValue, -1.72, -0.95000000000000007, -1.9272E-07, -0.014162000000000001, 0.014156000000000002
DataValue, -1.7000000000000002, -0.95000000000000007, -2.0214E-07, -0.013936, 0.013934000000000002
DataValue, -1.6800000000000002, -0.95000000000000007, -1.8002E-07, -0.013710000000000002, 0.013702
DataValue, -1.6600000000000001, -0.95000000000000007, -1.5082E-07, -0.01348, 0.013478
DataValue, -1.6400000000000001, -0.95000000000000007, -1.3106E-07, -0.013252000000000002, 0.013250000000000001
DataValue, -1.62, -0.95000000000000007, -1.128E-07, -0.013012000000000001, 0.013006000000000002
DataValue, -1.6, -0.95000000000000007, -9.5108599999999986E-08, -0.012780000000000001, 0.012776000000000001
DataValue, -1.58, -0.95000000000000007, -6.6842E-08, -0.012530000000000001, 0.012530000000000001
DataValue, -1.56, -0.95000000000000007, -6.7762199999999993E-08, -0.012284000000000002, 0.012286000000000002
DataValue, -1.54, -0.95000000000000007, -5.6722399999999992E-08, -0.012034000000000001, 0.012032000000000001
DataValue, -1.52, -0.95000000000000007, -4.7253999999999994E-08, -0.011784000000000001, 0.01178
DataValue, -1.5, -0.95000000000000007, -3.92204E-08, -0.011524000000000001, 0.011526000000000002
DataValue, -1.48, -0.95000000000000007, -3.30508E-08, -0.011264000000000001, 0.011260000000000001
DataValue, -1.46, -0.95000000000000007, -2.1110599999999998E-08, -0.011004000000000002, 0.010998
DataValue, -1.4400000000000002, -0.95000000000000007, -1.80462E-08, -0.010738000000000001, 0.010736
DataValue, -1.4200000000000002, -0.95000000000000007, -1.8767E-08, -0.010478000000000001, 0.010472
DataValue, -1.4000000000000001, -0.95000000000000007, -1.53488E-08, -0.010204000000000001, 0.0102
DataValue, -1.3800000000000001, -0.95000000000000007, -1.2017199999999999E-08, -0.0099282, 0.0099316
DataValue, -1.36, -0.95000000000000007, -9.696E-09, -0.0096548, 0.0096566
DataValue, -1.34, -0.95000000000000007, -7.809E-09, -0.009385000000000001, 0.0093874
DataValue, -1.32, -0.95000000000000007, -6.2364E-09, -0.0091136, 0.0091158
DataValue, -1.3, -0.95000000000000007, -5.2041E-09, -0.0088368, 0.0088368
DataValue, -1.28, -0.95000000000000007, -4.2393E-09, -0.0085626, 0.0085636
DataValue, -1.26, -0.95000000000000007, -3.4509E-09, -0.0082856, 0.008284
DataValue, -1.24, -0.95000000000000007, -2.8361E-09, -0.0080088, 0.008006000000000001
DataValue, -1.22, -0.95000000000000007, -2.3664E-09, -0.0077302000000000004, 0.0077280000000000005
DataValue, -1.2, -0.95000000000000007, -2.0106E-09, -0.007452, 0.0074546000000000005
DataValue, -1.1800000000000002, -0.95000000000000007, -1.7074E-09, -0.00717, 0.0071708
DataValue, -1.1600000000000001, -0.95000000000000007, -1.4693E-09, -0.0068934, 0.0068972
DataValue, -1.1400000000000001, -0.95000000000000007, -1.271E-09, -0.0066166, 0.0066176
DataValue, -1.12, -0.95000000000000007, -1.1152E-09, -0.00634, 0.006341
DataValue, -1.1, -0.95000000000000007, -9.8738000000000016E-10, -0.0060656, 0.0060666
DataValue, -1.08, -0.95000000000000007, -8.7532E-10, -0.0057912, 0.0057892
DataValue, -1.06, -0.95000000000000007, -7.8682000000000008E-10, -0.0055164, 0.0055162
DataValue, -1.04, -0.95000000000000007, -7.268700000000001E-10, -0.0052466, 0.0052482
DataValue, -1.02, -0.95000000000000007, -6.662800000000001E-10, -0.0049744, 0.0049776
DataValue, -1, -0.95000000000000007, -6.1483E-10, -0.0047088, 0.0047062
DataValue, -0.98000000000000009, -0.95000000000000007, -5.7054000000000008E-10, -0.0044434, 0.004443
DataValue, -0.96000000000000008, -0.95000000000000007, -5.3176E-10, -0.0041804, 0.0041788
DataValue, -0.94000000000000006, -0.95000000000000007, -4.9510000000000008E-10, -0.0039212, 0.0039222
DataValue, -0.92, -0.95000000000000007, -4.6236000000000005E-10, -0.003666, 0.0036680000000000003
DataValue, -0.9, -0.95000000000000007, -4.3386000000000004E-10, -0.0034168000000000002, 0.0034162
DataValue, -0.88, -0.95000000000000007, -4.0818000000000003E-10, -0.003169, 0.0031688000000000003
DataValue, -0.86, -0.95000000000000007, -3.8371E-10, -0.0029296, 0.0029292
DataValue, -0.84000000000000008, -0.95000000000000007, -3.6368000000000003E-10, -0.0026924, 0.0026916
DataValue, -0.82000000000000006, -0.95000000000000007, -3.4163000000000004E-10, -0.00246, 0.0024612
DataValue, -0.8, -0.95000000000000007, -3.1942E-10, -0.0022366, 0.0022374
DataValue, -0.78, -0.95000000000000007, -2.9802E-10, -0.0020214, 0.002023
DataValue, -0.76, -0.95000000000000007, -2.8092E-10, -0.0018154, 0.0018144
DataValue, -0.74, -0.95000000000000007, -2.6320000000000003E-10, -0.0016134, 0.001614
DataValue, -0.72000000000000008, -0.95000000000000007, -2.4665E-10, -0.001423, 0.0014228
DataValue, -0.70000000000000007, -0.95000000000000007, -2.2854000000000002E-10, -0.0012402000000000001, 0.0012422
DataValue, -0.68, -0.95000000000000007, -2.1114E-10, -0.0010716, 0.0010708
DataValue, -0.66, -0.95000000000000007, -1.9433000000000002E-10, -0.00091182, 0.00091184
DataValue, -0.64, -0.95000000000000007, -1.7109E-10, -0.00076434000000000007, 0.00076418
DataValue, -0.62, -0.95000000000000007, -1.5431E-10, -0.00063248, 0.00063298
DataValue, -0.6, -0.95000000000000007, -1.3712000000000001E-10, -0.0005121, 0.00051518000000000006
DataValue, -0.58000000000000007, -0.95000000000000007, -1.2266000000000002E-10, -0.00041058, 0.00040724
DataValue, -0.56, -0.95000000000000007, -1.0989000000000001E-10, -0.00031474000000000004, 0.00031586
DataValue, -0.54, -0.95000000000000007, -9.7590000000000009E-11, -0.00023904000000000002, 0.00024036
DataValue, -0.52, -0.95000000000000007, -8.677E-11, -0.00017694000000000002, 0.00017978000000000002
DataValue, -0.5, -0.95000000000000007, -7.85E-11, -0.00012880000000000001, 0.00012680000000000002
DataValue, -0.48000000000000004, -0.95000000000000007, -7.19E-11, -8.9376E-05, 9.0066E-05
DataValue, -0.46, -0.95000000000000007, -5.3950000000000005E-11, -5.9608E-05, 5.8854E-05
DataValue, -0.44, -0.95000000000000007, -4.497E-11, -3.8582000000000004E-05, 3.949E-05
DataValue, -0.42000000000000004, -0.95000000000000007, -3.726E-11, -2.4084000000000002E-05, 2.4426E-05
DataValue, -0.4, -0.95000000000000007, -3.2E-11, -1.5632000000000002E-05, 1.5084E-05
DataValue, -0.38, -0.95000000000000007, -2.7520000000000002E-11, -9.9987000000000014E-06, 1.0245000000000001E-05
DataValue, -0.36000000000000004, -0.95000000000000007, -1.55E-11, -5.7023000000000004E-06, 5.3377000000000006E-06
DataValue, -0.34, -0.95000000000000007, -1.2250000000000001E-11, -2.9849000000000004E-06, 3.0756000000000003E-06
DataValue, -0.32, -0.95000000000000007, -1.2860000000000001E-11, -1.7759000000000002E-06, 1.7253000000000002E-06
DataValue, -0.3, -0.95000000000000007, -9.05E-12, -9.393E-07, 9.427E-07
DataValue, -0.28, -0.95000000000000007, -4.97E-12, -5.4226E-07, 6.2359999999999995E-07
DataValue, -0.26, -0.95000000000000007, -2.1500000000000003E-12, -3.0192E-07, 2.7614E-07
DataValue, -0.24000000000000002, -0.95000000000000007, -2.26E-12, -1.5204E-07, 1.564E-07
DataValue, -0.22, -0.95000000000000007, 2.2000000000000002E-13, -8.4366199999999987E-08, 8.141399999999999E-08
DataValue, -0.2, -0.95000000000000007, 3.0400000000000004E-12, -4.6448599999999993E-08, 4.7000799999999994E-08
DataValue, -0.18000000000000002, -0.95000000000000007, 6.9400000000000007E-12, -2.4273399999999997E-08, 2.42932E-08
DataValue, -0.16, -0.95000000000000007, -1.85E-12, -1.3714599999999999E-08, 1.2519199999999999E-08
DataValue, -0.14, -0.95000000000000007, 1.4470000000000001E-11, -6.5914E-09, 7.5934E-09
DataValue, -0.12000000000000001, -0.95000000000000007, 1.2120000000000001E-11, -3.9184E-09, 3.5502E-09
DataValue, -0.1, -0.95000000000000007, 1.167E-11, -1.8966E-09, 1.8837E-09
DataValue, -0.08, -0.95000000000000007, 4.4500000000000006E-12, -1.0666E-09, 1.0583E-09
DataValue, -0.060000000000000005, -0.95000000000000007, 2.59E-12, -5.5803000000000009E-10, 5.1787E-10
DataValue, -0.04, -0.95000000000000007, 1.4560000000000003E-11, -3.0037E-10, 2.8565000000000004E-10
DataValue, -0.02, -0.95000000000000007, 1.039E-11, -1.7655000000000003E-10, 1.5084000000000002E-10
DataValue, 0, -0.95000000000000007, 3.1600000000000003E-12, -1.0045000000000001E-10, 1.0219000000000001E-10
DataValue, 0.02, -0.95000000000000007, 7.34E-12, -6.047E-11, 5.08E-11
DataValue, 0.04, -0.95000000000000007, 1.4160000000000001E-11, -3.657E-11, 3.339E-11
DataValue, 0.060000000000000005, -0.95000000000000007, 2.1020000000000002E-11, -3.271E-11, 1.3740000000000001E-11
DataValue, 0.08, -0.95000000000000007, 1.553E-11, -3.9420000000000004E-11, 1.582E-11
DataValue, 0.1, -0.95000000000000007, 8.9000000000000013E-12, -4.6020000000000006E-11, 2.2280000000000003E-11
DataValue, 0.12000000000000001, -0.95000000000000007, 1.282E-11, -4.0990000000000005E-11, 2.916E-11
DataValue, 0.14, -0.95000000000000007, 1.432E-11, -3.992E-11, 3.022E-11
DataValue, 0.16, -0.95000000000000007, 3.023E-11, -4.7390000000000004E-11, 2.8520000000000002E-11
DataValue, 0.18000000000000002, -0.95000000000000007, 2.4190000000000003E-11, -6.2380000000000008E-11, 3.266E-11
DataValue, 0.2, -0.95000000000000007, 1.981E-11, -7.486E-11, 4.2770000000000005E-11
DataValue, 0.22, -0.95000000000000007, 2.2330000000000002E-11, -7.644000000000001E-11, 5.5300000000000005E-11
DataValue, 0.24000000000000002, -0.95000000000000007, 2.6030000000000003E-11, -7.8400000000000008E-11, 5.455E-11
DataValue, 0.26, -0.95000000000000007, 4.198E-11, -8.5840000000000011E-11, 5.5800000000000004E-11
DataValue, 0.28, -0.95000000000000007, 4.0630000000000006E-11, -9.84E-11, 6.107E-11
DataValue, 0.3, -0.95000000000000007, 3.915E-11, -1.1899000000000002E-10, 6.8970000000000008E-11
DataValue, 0.32, -0.95000000000000007, 3.8980000000000004E-11, -1.3120000000000002E-10, 8.847E-11
DataValue, 0.34, -0.95000000000000007, 4.8480000000000003E-11, -1.3363E-10, 8.7190000000000011E-11
DataValue, 0.36000000000000004, -0.95000000000000007, 6.2540000000000011E-11, -1.4434000000000002E-10, 9.479E-11
DataValue, 0.38, -0.95000000000000007, 7.096E-11, -1.5994000000000002E-10, 9.074E-11
DataValue, 0.4, -0.95000000000000007, 7.4240000000000007E-11, -1.8144000000000002E-10, 9.9400000000000013E-11
DataValue, 0.42000000000000004, -0.95000000000000007, 7.709E-11, -1.9263E-10, 1.0465000000000001E-10
DataValue, 0.44, -0.95000000000000007, 9.3290000000000008E-11, -1.9199000000000003E-10, 1.0154E-10
DataValue, 0.46, -0.95000000000000007, 1.1626000000000001E-10, -2.0674000000000003E-10, 1.0314E-10
DataValue, 0.48000000000000004, -0.95000000000000007, 1.3438E-10, -2.2662000000000002E-10, 9.9220000000000007E-11
DataValue, 0.5, -0.95000000000000007, 1.4606E-10, -2.5307000000000004E-10, 1.0286000000000001E-10
