
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -2.38, -0.70000000000000007, -4.6224799999999994E-08, -0.0036034, 0.0035944
DataValue, -2.404, -0.70000000000000007, -5.0338199999999995E-08, -0.0036032, 0.0036062
DataValue, -2.428, -0.70000000000000007, -5.4436499999999992E-08, -0.0036092, 0.003607
DataValue, -2.452, -0.70000000000000007, -5.9441199999999994E-08, -0.0036136000000000002, 0.0036132
DataValue, -2.476, -0.70000000000000007, -6.46372E-08, -0.0036264, 0.0036266000000000002
DataValue, -2.5, -0.70000000000000007, -6.93748E-08, -0.0036296, 0.0036292
DataValue, -2.5, -0.70000000000000007, -7.0282399999999989E-08, -0.0036298, 0.0036294
DataValue, -2.476, -0.70000000000000007, -6.5019899999999991E-08, -0.003617, 0.003617
DataValue, -2.452, -0.70000000000000007, -5.96645E-08, -0.0036182000000000002, 0.0036152000000000003
DataValue, -2.428, -0.70000000000000007, -5.4216699999999992E-08, -0.0036036, 0.0036072
DataValue, -2.404, -0.70000000000000007, -4.9941399999999992E-08, -0.0036016, 0.0035988
DataValue, -2.38, -0.70000000000000007, -4.5926699999999995E-08, -0.0035838000000000003, 0.0035892000000000003
DataValue, -2.356, -0.70000000000000007, -4.2265099999999994E-08, -0.0035786, 0.0035814
DataValue, -2.332, -0.70000000000000007, -3.8784299999999995E-08, -0.0035694, 0.0035722
DataValue, -2.308, -0.70000000000000007, -3.5696099999999996E-08, -0.003562, 0.0035592
DataValue, -2.2840000000000003, -0.70000000000000007, -3.2722E-08, -0.0035478000000000003, 0.0035538
DataValue, -2.2600000000000002, -0.70000000000000007, -2.99976E-08, -0.003542, 0.0035414
DataValue, -2.236, -0.70000000000000007, -2.7372899999999998E-08, -0.0035306, 0.0035344
DataValue, -2.212, -0.70000000000000007, -2.5009499999999996E-08, -0.0035178, 0.0035186
DataValue, -2.188, -0.70000000000000007, -2.2833999999999998E-08, -0.003506, 0.0035036
DataValue, -2.164, -0.70000000000000007, -1.86828E-08, -0.0034924, 0.0034934000000000002
DataValue, -2.14, -0.70000000000000007, -1.64485E-08, -0.0034838, 0.0034788
DataValue, -2.116, -0.70000000000000007, -1.4881299999999999E-08, -0.0034708, 0.0034722
DataValue, -2.092, -0.70000000000000007, -1.3453699999999998E-08, -0.0034548, 0.0034566
DataValue, -2.068, -0.70000000000000007, -1.21596E-08, -0.0034444000000000002, 0.0034462
DataValue, -2.044, -0.70000000000000007, -1.1006499999999998E-08, -0.0034330000000000003, 0.0034338
DataValue, -2.02, -0.70000000000000007, -9.9924999999999983E-09, -0.0034158, 0.0034168000000000002
DataValue, -1.996, -0.70000000000000007, -9.0559E-09, -0.0033978, 0.0033952
DataValue, -1.972, -0.70000000000000007, -8.1845E-09, -0.0033802, 0.0033822
DataValue, -1.948, -0.70000000000000007, -7.4056E-09, -0.003362, 0.0033604
DataValue, -1.924, -0.70000000000000007, -6.7236E-09, -0.0033398, 0.0033382
DataValue, -1.9000000000000001, -0.70000000000000007, -6.1002E-09, -0.00332, 0.0033206
DataValue, -1.8760000000000001, -0.70000000000000007, -5.489E-09, -0.0032984, 0.0032986
DataValue, -1.852, -0.70000000000000007, -5.0055E-09, -0.0032754, 0.0032768
DataValue, -1.828, -0.70000000000000007, -4.5258E-09, -0.0032500000000000003, 0.003252
DataValue, -1.804, -0.70000000000000007, -4.1032E-09, -0.0032246, 0.0032236
DataValue, -1.78, -0.70000000000000007, -3.6113E-09, -0.0031958, 0.003198
DataValue, -1.756, -0.70000000000000007, -3.3669E-09, -0.0031678, 0.0031684
DataValue, -1.732, -0.70000000000000007, -2.8759E-09, -0.0031392, 0.0031388
DataValue, -1.708, -0.70000000000000007, -2.5162E-09, -0.0031056, 0.0031056
DataValue, -1.684, -0.70000000000000007, -2.2251E-09, -0.0030664, 0.0030668
DataValue, -1.6600000000000001, -0.70000000000000007, -2.0257E-09, -0.0030318, 0.0030306
DataValue, -1.6360000000000001, -0.70000000000000007, -1.7727E-09, -0.0029904000000000003, 0.0029914
DataValue, -1.612, -0.70000000000000007, -1.605E-09, -0.0029492, 0.0029488
DataValue, -1.588, -0.70000000000000007, -1.4516E-09, -0.002901, 0.0029016000000000003
DataValue, -1.564, -0.70000000000000007, -1.3222E-09, -0.0028596, 0.0028578
DataValue, -1.54, -0.70000000000000007, -1.1969E-09, -0.0028068, 0.002807
DataValue, -1.516, -0.70000000000000007, -1.0838E-09, -0.0027548, 0.0027536
DataValue, -1.492, -0.70000000000000007, -9.7524E-10, -0.002696, 0.002696
DataValue, -1.468, -0.70000000000000007, -8.8715000000000008E-10, -0.002635, 0.002636
DataValue, -1.444, -0.70000000000000007, -8.0418000000000011E-10, -0.0025728, 0.0025724
DataValue, -1.42, -0.70000000000000007, -7.2833E-10, -0.0025056, 0.0025058
DataValue, -1.3960000000000001, -0.70000000000000007, -6.5576E-10, -0.002434, 0.0024342
DataValue, -1.372, -0.70000000000000007, -5.9264E-10, -0.0023598, 0.0023596
DataValue, -1.348, -0.70000000000000007, -5.3914000000000006E-10, -0.002281, 0.002281
DataValue, -1.324, -0.70000000000000007, -4.8572000000000006E-10, -0.002199, 0.0021984
DataValue, -1.3, -0.70000000000000007, -4.4217000000000004E-10, -0.002114, 0.002114
DataValue, -1.276, -0.70000000000000007, -4.0317E-10, -0.002025, 0.0020252
DataValue, -1.252, -0.70000000000000007, -3.6588000000000003E-10, -0.0019376, 0.0019372
DataValue, -1.228, -0.70000000000000007, -3.2983000000000004E-10, -0.0018404, 0.00184
DataValue, -1.204, -0.70000000000000007, -3.0691000000000003E-10, -0.0017490000000000001, 0.0017490000000000001
DataValue, -1.18, -0.70000000000000007, -2.8503E-10, -0.0016536, 0.0016538
DataValue, -1.156, -0.70000000000000007, -2.6217000000000004E-10, -0.0015592, 0.0015586
DataValue, -1.1320000000000001, -0.70000000000000007, -2.4248E-10, -0.001464, 0.0014642000000000001
DataValue, -1.108, -0.70000000000000007, -2.2670000000000003E-10, -0.0013702, 0.0013704000000000001
DataValue, -1.084, -0.70000000000000007, -2.1134000000000002E-10, -0.0012778, 0.001278
DataValue, -1.06, -0.70000000000000007, -1.9598E-10, -0.0011858, 0.0011856
DataValue, -1.036, -0.70000000000000007, -1.8285000000000002E-10, -0.001096, 0.0010956
DataValue, -1.012, -0.70000000000000007, -1.7306000000000002E-10, -0.0010076, 0.001008
DataValue, -0.988, -0.70000000000000007, -1.5812000000000002E-10, -0.00092148, 0.00092092000000000009
DataValue, -0.964, -0.70000000000000007, -1.4751000000000002E-10, -0.00083734, 0.00083724000000000005
DataValue, -0.94000000000000006, -0.70000000000000007, -1.3493000000000002E-10, -0.0007550800000000001, 0.00075518
DataValue, -0.916, -0.70000000000000007, -1.2976E-10, -0.00067562, 0.00067566
DataValue, -0.892, -0.70000000000000007, -1.2312E-10, -0.0005992, 0.00059898
DataValue, -0.868, -0.70000000000000007, -1.1410000000000001E-10, -0.00052558, 0.00052552
DataValue, -0.844, -0.70000000000000007, -1.0377000000000001E-10, -0.00045536000000000003, 0.00045544000000000004
DataValue, -0.82000000000000006, -0.70000000000000007, -9.8780000000000007E-11, -0.00038886000000000004, 0.00038894
DataValue, -0.796, -0.70000000000000007, -9.223E-11, -0.00032628, 0.00032638000000000003
DataValue, -0.772, -0.70000000000000007, -8.5570000000000008E-11, -0.00026794000000000004, 0.00026804000000000004
DataValue, -0.748, -0.70000000000000007, -8.0790000000000013E-11, -0.00021472, 0.00021476
DataValue, -0.724, -0.70000000000000007, -7.755E-11, -0.00016674000000000002, 0.00016674000000000002
DataValue, -0.70000000000000007, -0.70000000000000007, -7.1290000000000007E-11, -0.00012446, 0.00012454
DataValue, -0.676, -0.70000000000000007, -6.443E-11, -8.8604000000000008E-05, 8.870400000000001E-05
DataValue, -0.652, -0.70000000000000007, -6.096E-11, -5.9398E-05, 5.9422E-05
DataValue, -0.628, -0.70000000000000007, -5.892E-11, -3.7136E-05, 3.7134E-05
DataValue, -0.604, -0.70000000000000007, -5.7990000000000005E-11, -2.1326000000000002E-05, 2.1322E-05
DataValue, -0.58, -0.70000000000000007, -4.854E-11, -1.1176000000000001E-05, 1.114E-05
DataValue, -0.556, -0.70000000000000007, -4.0510000000000004E-11, -5.3549E-06, 5.3493000000000006E-06
DataValue, -0.532, -0.70000000000000007, -3.533E-11, -2.3902000000000004E-06, 2.3906E-06
DataValue, -0.508, -0.70000000000000007, -3.251E-11, -1.0174000000000002E-06, 1.0174000000000002E-06
DataValue, -0.484, -0.70000000000000007, -2.58E-11, -4.3358E-07, 4.334E-07
DataValue, -0.46, -0.70000000000000007, -1.6E-11, -1.7622E-07, 1.7629999999999998E-07
DataValue, -0.436, -0.70000000000000007, -1.3860000000000001E-11, -7.1372999999999987E-08, 7.1492799999999993E-08
DataValue, -0.41200000000000003, -0.70000000000000007, -6.9500000000000009E-12, -2.8758199999999996E-08, 2.8790199999999996E-08
DataValue, -0.388, -0.70000000000000007, -7.01E-12, -1.1590199999999999E-08, 1.1607E-08
DataValue, -0.364, -0.70000000000000007, -3.3700000000000004E-12, -4.6661E-09, 4.6758E-09
DataValue, -0.34, -0.70000000000000007, -3.67E-12, -1.8786E-09, 1.8806E-09
DataValue, -0.316, -0.70000000000000007, -2.0700000000000003E-12, -7.576900000000001E-10, 7.6440000000000007E-10
DataValue, -0.292, -0.70000000000000007, 2.0700000000000003E-12, -3.0421000000000003E-10, 3.0797E-10
DataValue, -0.268, -0.70000000000000007, -4.8000000000000008E-13, -1.2368E-10, 1.2301E-10
DataValue, -0.244, -0.70000000000000007, 1.1000000000000001E-13, -4.792E-11, 4.759E-11
DataValue, -0.22, -0.70000000000000007, 1.3000000000000001E-12, -2.09E-11, 1.972E-11
DataValue, -0.196, -0.70000000000000007, -1.2500000000000001E-12, -8.44E-12, 1.2740000000000001E-11
DataValue, -0.17200000000000001, -0.70000000000000007, 4.1900000000000005E-12, -4.03E-12, 5.44E-12
DataValue, -0.148, -0.70000000000000007, 6.7000000000000007E-13, -3.3E-12, 2.3000000000000003E-12
DataValue, -0.124, -0.70000000000000007, 1E-13, 5.1E-13, -8.7E-13
DataValue, -0.1, -0.70000000000000007, 1.09E-12, -1.7200000000000001E-12, 1.1000000000000002E-12
DataValue, -0.076, -0.70000000000000007, 8.1000000000000008E-13, -1.8400000000000002E-12, 4.62E-12
DataValue, -0.052000000000000005, -0.70000000000000007, 5.7700000000000007E-12, -1.1500000000000002E-12, 1.8000000000000002E-12
DataValue, -0.028, -0.70000000000000007, 1.0100000000000001E-12, -2.3800000000000004E-12, -5.4E-13
DataValue, -0.004, -0.70000000000000007, -4.0000000000000006E-14, 1.1000000000000002E-12, -1.51E-12
DataValue, 0.02, -0.70000000000000007, 1.4900000000000001E-12, -2.23E-12, 2.59E-12
DataValue, 0.044, -0.70000000000000007, 2.08E-12, -2.5500000000000002E-12, 3.33E-12
DataValue, 0.068, -0.70000000000000007, 6.6800000000000006E-12, -2.9600000000000003E-12, 5.4E-13
DataValue, 0.092, -0.70000000000000007, 6.400000000000001E-13, -2.69E-12, -3.02E-12
DataValue, 0.116, -0.70000000000000007, 1.1500000000000002E-12, -6.0000000000000007E-13, -4.3000000000000004E-13
DataValue, 0.14, -0.70000000000000007, 2.34E-12, -4.56E-12, 1.3800000000000002E-12
DataValue, 0.164, -0.70000000000000007, 3.67E-12, -5.1000000000000005E-12, 2.36E-12
DataValue, 0.188, -0.70000000000000007, 7.94E-12, -5.4000000000000004E-12, -1.5400000000000001E-12
DataValue, 0.212, -0.70000000000000007, 2E-12, -3.8800000000000004E-12, -1.59E-12
DataValue, 0.23600000000000002, -0.70000000000000007, 3.76E-12, -2.8400000000000004E-12, -1.09E-12
DataValue, 0.26, -0.70000000000000007, 4.57E-12, -7.3800000000000013E-12, 1.22E-12
DataValue, 0.28400000000000003, -0.70000000000000007, 6.6400000000000008E-12, -7.8900000000000013E-12, 0
DataValue, 0.308, -0.70000000000000007, 1.039E-11, -9.190000000000001E-12, -2.14E-12
DataValue, 0.332, -0.70000000000000007, 6.31E-12, -8.3700000000000009E-12, 2.1000000000000001E-13
DataValue, 0.356, -0.70000000000000007, 1.047E-11, -9.8900000000000009E-12, -6.400000000000001E-13
DataValue, 0.38, -0.70000000000000007, 1.2170000000000002E-11, -1.528E-11, 4.1E-13
DataValue, 0.404, -0.70000000000000007, 1.55E-11, -1.586E-11, -2.3200000000000002E-12
DataValue, 0.428, -0.70000000000000007, 1.968E-11, -1.91E-11, -1.3300000000000002E-12
DataValue, 0.452, -0.70000000000000007, 2.1200000000000002E-11, -2.2620000000000002E-11, 3.96E-12
DataValue, 0.47600000000000003, -0.70000000000000007, 3.1700000000000004E-11, -2.8430000000000002E-11, 1.7100000000000002E-12
DataValue, 0.5, -0.70000000000000007, 3.4250000000000005E-11, -3.5930000000000005E-11, -3.8000000000000005E-13
