
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -2.2840000000000003, -0.2, -1.1006E-07, -0.0010217400000000002, 0.00102224
DataValue, -2.2600000000000002, -0.2, -1.0128E-07, -0.0010206, 0.00102092
DataValue, -2.236, -0.2, -9.3858599999999985E-08, -0.0010190400000000001, 0.00101906
DataValue, -2.212, -0.2, -8.68296E-08, -0.00101784, 0.00101828
DataValue, -2.188, -0.2, -8.01646E-08, -0.0010168, 0.00101668
DataValue, -2.164, -0.2, -7.39233E-08, -0.0010153, 0.0010155000000000001
DataValue, -2.14, -0.2, -6.8045799999999989E-08, -0.00101394, 0.0010140000000000001
DataValue, -2.116, -0.2, -6.290249999999999E-08, -0.0010123600000000001, 0.0010125400000000001
DataValue, -2.092, -0.2, -5.7921299999999996E-08, -0.0010101, 0.0010101
DataValue, -2.068, -0.2, -5.3971499999999995E-08, -0.00100846, 0.00100884
DataValue, -2.044, -0.2, -4.9729099999999994E-08, -0.00100682, 0.0010070600000000002
DataValue, -2.02, -0.2, -4.55405E-08, -0.00100468, 0.00100492
DataValue, -1.996, -0.2, -4.1326199999999993E-08, -0.0010031, 0.0010029000000000002
DataValue, -1.972, -0.2, -3.79961E-08, -0.0010001600000000002, 0.0010005600000000002
DataValue, -1.948, -0.2, -3.51452E-08, -0.00099794000000000011, 0.00099836
DataValue, -1.924, -0.2, -3.1864499999999994E-08, -0.00099602, 0.0009962
DataValue, -1.9000000000000001, -0.2, -2.9281999999999997E-08, -0.00099290000000000012, 0.0009935
DataValue, -1.8760000000000001, -0.2, -2.6794899999999997E-08, -0.00099012000000000015, 0.00099068
DataValue, -1.852, -0.2, -2.20793E-08, -0.00098748, 0.00098768000000000011
DataValue, -1.828, -0.2, -2.2429599999999998E-08, -0.0009843, 0.00098512000000000014
DataValue, -1.804, -0.2, -2.04083E-08, -0.00098178, 0.00098206
DataValue, -1.78, -0.2, -1.8484399999999997E-08, -0.00097798, 0.00097842
DataValue, -1.756, -0.2, -1.4355599999999998E-08, -0.00097450000000000011, 0.00097386000000000011
DataValue, -1.732, -0.2, -1.2957399999999998E-08, -0.00097016000000000008, 0.00097068
DataValue, -1.708, -0.2, -1.16908E-08, -0.00096618000000000008, 0.00096636000000000009
DataValue, -1.684, -0.2, -1.0528399999999999E-08, -0.00096204, 0.00096220000000000008
DataValue, -1.6600000000000001, -0.2, -9.5204E-09, -0.00095804000000000006, 0.0009583
DataValue, -1.6360000000000001, -0.2, -8.5946E-09, -0.00095304, 0.00095360000000000009
DataValue, -1.612, -0.2, -7.7564E-09, -0.0009487, 0.00094892
DataValue, -1.588, -0.2, -7.0259E-09, -0.00094336000000000008, 0.00094354000000000009
DataValue, -1.564, -0.2, -6.3478E-09, -0.00093816000000000006, 0.00093822
DataValue, -1.54, -0.2, -5.7259E-09, -0.00093208000000000006, 0.00093258
DataValue, -1.516, -0.2, -5.1738E-09, -0.0009257200000000001, 0.0009257200000000001
DataValue, -1.492, -0.2, -4.6172E-09, -0.00091896, 0.00091890000000000006
DataValue, -1.468, -0.2, -4.1339E-09, -0.00091210000000000011, 0.00091178000000000006
DataValue, -1.444, -0.2, -3.6811E-09, -0.00090452, 0.0009041600000000001
DataValue, -1.42, -0.2, -3.1387E-09, -0.00089638, 0.00089656
DataValue, -1.3960000000000001, -0.2, -2.8061E-09, -0.00088788000000000007, 0.00088788000000000007
DataValue, -1.372, -0.2, -2.4787E-09, -0.00087858, 0.00087916
DataValue, -1.348, -0.2, -2.2673E-09, -0.00086952, 0.00086954
DataValue, -1.324, -0.2, -1.9766E-09, -0.00085912, 0.00085896000000000008
DataValue, -1.3, -0.2, -1.7775E-09, -0.00084792, 0.00084814
DataValue, -1.276, -0.2, -1.6009E-09, -0.00083646, 0.0008365
DataValue, -1.252, -0.2, -1.4454E-09, -0.00082320000000000006, 0.00082346
DataValue, -1.228, -0.2, -1.3047E-09, -0.00081040000000000007, 0.0008105
DataValue, -1.204, -0.2, -1.1761E-09, -0.0007956, 0.0007954
DataValue, -1.18, -0.2, -1.061E-09, -0.0007799, 0.00078012
DataValue, -1.156, -0.2, -9.529E-10, -0.00076348000000000008, 0.00076368000000000009
DataValue, -1.1320000000000001, -0.2, -8.4943E-10, -0.00074484000000000009, 0.00074486000000000008
DataValue, -1.108, -0.2, -7.5834000000000009E-10, -0.00072520000000000006, 0.00072520000000000006
DataValue, -1.084, -0.2, -6.7836E-10, -0.00070422000000000008, 0.00070462000000000009
DataValue, -1.06, -0.2, -6.0353000000000009E-10, -0.00068140000000000008, 0.00068168
DataValue, -1.036, -0.2, -5.3117E-10, -0.00065686, 0.00065676
DataValue, -1.012, -0.2, -4.7125E-10, -0.00063026, 0.00063042
DataValue, -0.988, -0.2, -4.1516000000000004E-10, -0.00060112, 0.00060126
DataValue, -0.964, -0.2, -3.6204E-10, -0.00057002000000000008, 0.0005701
DataValue, -0.94000000000000006, -0.2, -3.0964000000000003E-10, -0.00053618, 0.00053618
DataValue, -0.916, -0.2, -2.7045000000000003E-10, -0.00050018, 0.00050034
DataValue, -0.892, -0.2, -2.2907000000000002E-10, -0.00046114, 0.00046132000000000004
DataValue, -0.868, -0.2, -1.9709000000000001E-10, -0.00041968, 0.00041982
DataValue, -0.844, -0.2, -1.7283E-10, -0.00037624, 0.00037618000000000005
DataValue, -0.82000000000000006, -0.2, -1.5418E-10, -0.00033098000000000003, 0.00033092
DataValue, -0.796, -0.2, -1.3562000000000002E-10, -0.00028466, 0.00028462
DataValue, -0.772, -0.2, -1.1440000000000001E-10, -0.00023836000000000002, 0.00023842
DataValue, -0.748, -0.2, -1.0763000000000001E-10, -0.00019350000000000001, 0.00019362
DataValue, -0.724, -0.2, -1.0053000000000001E-10, -0.00015140000000000002, 0.00015152
DataValue, -0.70000000000000007, -0.2, -9.1270000000000012E-11, -0.00011344000000000001, 0.00011342000000000001
DataValue, -0.676, -0.2, -8.2700000000000009E-11, -8.0716E-05, 8.0726E-05
DataValue, -0.652, -0.2, -7.816E-11, -5.3944000000000004E-05, 5.3934E-05
DataValue, -0.628, -0.2, -7.43E-11, -3.344E-05, 3.3432E-05
DataValue, -0.604, -0.2, -6.868E-11, -1.9044E-05, 1.9076E-05
DataValue, -0.58, -0.2, -6.066E-11, -9.9073E-06, 9.9248E-06
DataValue, -0.556, -0.2, -5.3560000000000007E-11, -4.731E-06, 4.7348000000000008E-06
DataValue, -0.532, -0.2, -5.036E-11, -2.1072000000000003E-06, 2.1097000000000003E-06
DataValue, -0.508, -0.2, -4.323E-11, -8.9948E-07, 9.0202E-07
DataValue, -0.484, -0.2, -3.187E-11, -3.8288E-07, 3.8316E-07
DataValue, -0.46, -0.2, -2.6700000000000002E-11, -1.5672E-07, 1.5687999999999999E-07
DataValue, -0.436, -0.2, -2.347E-11, -6.3709199999999989E-08, 6.38268E-08
DataValue, -0.41200000000000003, -0.2, -1.423E-11, -2.58102E-08, 2.5855399999999997E-08
DataValue, -0.388, -0.2, -4.4000000000000006E-12, -1.04024E-08, 1.0430799999999998E-08
DataValue, -0.364, -0.2, -4.5400000000000004E-12, -4.2283E-09, 4.26E-09
DataValue, -0.34, -0.2, -1.2000000000000001E-12, -1.7091E-09, 1.7132E-09
DataValue, -0.316, -0.2, -2.1200000000000003E-12, -6.9138E-10, 6.945E-10
DataValue, -0.292, -0.2, 1.36E-12, -2.7798E-10, 2.7538000000000004E-10
DataValue, -0.268, -0.2, -3.25E-12, -1.1142000000000001E-10, 1.1102000000000001E-10
DataValue, -0.244, -0.2, 5.2E-13, -4.4420000000000007E-11, 4.432E-11
DataValue, -0.22, -0.2, -1.0600000000000001E-12, -1.97E-11, 1.952E-11
DataValue, -0.196, -0.2, -3.9000000000000005E-13, -6.4200000000000005E-12, 5.34E-12
DataValue, -0.17200000000000001, -0.2, 1.6600000000000002E-12, -2.31E-12, -3.4E-13
DataValue, -0.148, -0.2, -2.64E-12, -1.1900000000000002E-12, 4.17E-12
DataValue, -0.124, -0.2, 2.41E-12, -6.400000000000001E-13, 1.26E-12
DataValue, -0.1, -0.2, -7E-14, -1.4900000000000001E-12, 1.8900000000000002E-12
DataValue, -0.076, -0.2, -2.3000000000000003E-13, 1.7100000000000002E-12, -1.9900000000000002E-12
DataValue, -0.052000000000000005, -0.2, 1.23E-12, 3.1000000000000004E-13, -1.74E-12
DataValue, -0.028, -0.2, -2.0500000000000004E-12, -6.7000000000000007E-13, 4.3500000000000006E-12
DataValue, -0.004, -0.2, 3.81E-12, -4E-13, 2.67E-12
DataValue, 0.02, -0.2, -2E-13, -1.5600000000000002E-12, 1.23E-12
DataValue, 0.044, -0.2, -9.5E-13, 2.6100000000000004E-12, -7.4000000000000008E-13
DataValue, 0.068, -0.2, 5.2E-13, 7.3E-13, 1.4200000000000002E-12
DataValue, 0.092, -0.2, 4.0000000000000006E-14, -4.2000000000000003E-13, 3.2100000000000003E-12
DataValue, 0.116, -0.2, 4.74E-12, -7.9000000000000007E-13, 3.1000000000000004E-13
DataValue, 0.14, -0.2, -8E-13, -6.8E-13, -1.8400000000000002E-12
DataValue, 0.164, -0.2, -1.2000000000000001E-12, 1.51E-12, -5.6E-13
DataValue, 0.188, -0.2, 1.9000000000000002E-13, 8.0000000000000013E-14, 1.3900000000000001E-12
DataValue, 0.212, -0.2, 1.8000000000000002E-13, -1.2000000000000001E-12, 2.3300000000000004E-12
DataValue, 0.23600000000000002, -0.2, 4.82E-12, -1.5200000000000002E-12, -1.59E-12
DataValue, 0.26, -0.2, -1.79E-12, -8.2E-13, -2.3300000000000004E-12
DataValue, 0.28400000000000003, -0.2, -6.8E-13, 3.8000000000000005E-13, 2E-13
DataValue, 0.308, -0.2, -2.3000000000000003E-13, -1.6100000000000002E-12, 2.14E-12
DataValue, 0.332, -0.2, 9.5E-13, -9.5E-13, 1.2000000000000002E-13
DataValue, 0.356, -0.2, 4.3900000000000005E-12, -1.1100000000000001E-12, -4.94E-12
DataValue, 0.38, -0.2, -1.6700000000000002E-12, -9.4E-13, -6.6E-13
DataValue, 0.404, -0.2, 7E-13, -3.9000000000000005E-13, -5.8000000000000005E-13
DataValue, 0.428, -0.2, 7E-14, -2.28E-12, 7.9000000000000007E-13
DataValue, 0.452, -0.2, 1.91E-12, -8.5000000000000011E-13, -1.45E-12
DataValue, 0.47600000000000003, -0.2, 4E-12, -1.4900000000000001E-12, -4.2400000000000005E-12
DataValue, 0.5, -0.2, -1.0500000000000002E-12, -2.28E-12, 8.4000000000000006E-13
