
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.2, -0.05, -3.6502000000000005E-10, -0.00066002000000000009, 0.00066296000000000009
DataValue, -1.175, -0.05, -3.2478000000000004E-10, -0.00064928, 0.00064752000000000006
DataValue, -1.1500000000000001, -0.05, -2.9031E-10, -0.00063458, 0.00063516000000000006
DataValue, -1.125, -0.05, -2.5704E-10, -0.00061964000000000008, 0.00062010000000000006
DataValue, -1.1, -0.05, -2.3198E-10, -0.00060456000000000008, 0.00060486
DataValue, -1.075, -0.05, -2.0514000000000003E-10, -0.00058914, 0.0005883
DataValue, -1.05, -0.05, -1.8423000000000002E-10, -0.00057008, 0.00057192000000000007
DataValue, -1.0250000000000001, -0.05, -1.6186000000000002E-10, -0.00055386, 0.00055344
DataValue, -1, -0.05, -1.4569000000000002E-10, -0.00053396, 0.00053462000000000008
DataValue, -0.97500000000000009, -0.05, -1.2991000000000002E-10, -0.00051354, 0.00051194
DataValue, -0.95000000000000007, -0.05, -1.1643E-10, -0.00049136, 0.00048962000000000007
DataValue, -0.925, -0.05, -1.0603000000000001E-10, -0.00046580000000000005, 0.00046748000000000004
DataValue, -0.9, -0.05, -9.283E-11, -0.00044244000000000005, 0.00044226000000000004
DataValue, -0.875, -0.05, -8.2370000000000009E-11, -0.00041644, 0.0004172
DataValue, -0.85000000000000009, -0.05, -7.3330000000000007E-11, -0.00038790000000000005, 0.00038828
DataValue, -0.82500000000000007, -0.05, -6.6070000000000011E-11, -0.00035964000000000005, 0.00035896
DataValue, -0.8, -0.05, -6.1860000000000007E-11, -0.00032740000000000004, 0.00032774000000000003
DataValue, -0.775, -0.05, -5.5880000000000005E-11, -0.00029584, 0.00029472
DataValue, -0.75, -0.05, -4.8740000000000004E-11, -0.00026176000000000004, 0.00026232
DataValue, -0.72500000000000009, -0.05, -4.4620000000000003E-11, -0.00022588000000000003, 0.00022676
DataValue, -0.70000000000000007, -0.05, -3.904E-11, -0.00019094, 0.00019046000000000002
DataValue, -0.675, -0.05, -3.54E-11, -0.00015434000000000002, 0.000155
DataValue, -0.65, -0.05, -3.169E-11, -0.00012012000000000001, 0.00011928000000000001
DataValue, -0.625, -0.05, -2.9230000000000005E-11, -8.7148E-05, 8.7398E-05
DataValue, -0.6, -0.05, -2.3720000000000003E-11, -5.9212E-05, 5.9272000000000004E-05
DataValue, -0.57500000000000007, -0.05, -1.9710000000000002E-11, -3.7124E-05, 3.7442E-05
DataValue, -0.55, -0.05, -1.5430000000000002E-11, -2.1518E-05, 2.1340000000000002E-05
DataValue, -0.525, -0.05, -1.322E-11, -1.1216E-05, 1.1132000000000001E-05
DataValue, -0.5, -0.05, -8.87E-12, -5.4156E-06, 5.4524000000000005E-06
DataValue, -0.47500000000000003, -0.05, -5.33E-12, -2.4633E-06, 2.4547000000000004E-06
DataValue, -0.45, -0.05, -6.0600000000000004E-12, -1.0591000000000002E-06, 1.0614000000000001E-06
DataValue, -0.42500000000000004, -0.05, -2.85E-12, -4.387E-07, 4.5054E-07
DataValue, -0.4, -0.05, -1.74E-12, -1.8392E-07, 1.8486E-07
DataValue, -0.375, -0.05, -1.12E-12, -7.3686799999999992E-08, 7.35356E-08
DataValue, -0.35000000000000003, -0.05, -2.04E-12, -2.9714199999999998E-08, 3.1075199999999996E-08
DataValue, -0.325, -0.05, 4E-13, -1.1852999999999999E-08, 1.18904E-08
DataValue, -0.3, -0.05, -2.46E-12, -4.9308E-09, 4.7796E-09
DataValue, -0.275, -0.05, -8.5000000000000011E-13, -1.8983E-09, 2.6206E-09
DataValue, -0.25, -0.05, 3.0000000000000003E-13, -8.923E-10, 7.4418E-10
DataValue, -0.225, -0.05, 2.34E-12, -3.0184E-10, 3.0387E-10
DataValue, -0.2, -0.05, -4.3000000000000004E-13, -1.1707000000000002E-10, 1.8491E-10
DataValue, -0.17500000000000002, -0.05, -2.4000000000000004E-13, -5.5560000000000006E-11, 5.0780000000000005E-11
DataValue, -0.15, -0.05, 4.0000000000000006E-14, -2.2860000000000002E-11, 1.613E-11
DataValue, -0.125, -0.05, 2.3800000000000004E-12, -7.3E-12, 9.25E-12
DataValue, -0.1, -0.05, 1.3400000000000002E-12, -3.66E-12, 2.59E-12
DataValue, -0.075, -0.05, -6.0000000000000007E-13, -2.6600000000000004E-12, 1.7600000000000002E-12
DataValue, -0.05, -0.05, -1.96E-12, 1.2000000000000002E-13, 2.49E-12
DataValue, -0.025, -0.05, 5.9E-13, -1.3500000000000001E-12, -1.74E-12
DataValue, 0, -0.05, 4.3000000000000004E-13, 6.7000000000000007E-13, -1.41E-12
DataValue, 0.025, -0.05, 2.1000000000000003E-12, -6.7000000000000007E-13, -1.4700000000000002E-12
DataValue, 0.05, -0.05, -1.3000000000000001E-12, -2.09E-12, 1.3400000000000002E-12
DataValue, 0.075, -0.05, -1.78E-12, 1.5300000000000001E-12, -1.8000000000000002E-12
DataValue, 0.1, -0.05, 9.3E-13, -1.23E-12, 2.2000000000000002E-13
DataValue, 0.125, -0.05, -1.4800000000000002E-12, 1.21E-12, -1.14E-12
DataValue, 0.15, -0.05, 3.95E-12, -6.3E-13, -5.4E-13
DataValue, 0.17500000000000002, -0.05, -1.6000000000000003E-13, -9.6000000000000015E-13, 2.8E-12
DataValue, 0.2, -0.05, -5E-14, 5.7E-13, -1.9400000000000002E-12
DataValue, 0.225, -0.05, 2.7E-13, -1.08E-12, 3.2900000000000003E-12
DataValue, 0.25, -0.05, -1.6000000000000003E-13, 1.12E-12, -1.6800000000000001E-12
DataValue, 0.275, -0.05, 3.3200000000000004E-12, -5E-13, 1.3300000000000002E-12
DataValue, 0.3, -0.05, 1.32E-12, -1.0100000000000001E-12, -1.6000000000000003E-13
DataValue, 0.325, -0.05, -5.9E-13, -3.0400000000000004E-12, 1.1500000000000002E-12
DataValue, 0.35000000000000003, -0.05, 7.5E-13, -3.2000000000000005E-13, -2.6600000000000004E-12
DataValue, 0.375, -0.05, -9.5E-13, 7E-13, 2.8100000000000003E-12
DataValue, 0.4, -0.05, 1.8200000000000003E-12, -2.8E-12, -2E-13
DataValue, 0.42500000000000004, -0.05, -3.9000000000000005E-13, 7.5E-13, -8.5000000000000011E-13
DataValue, 0.45, -0.05, 4.8500000000000005E-12, -1.6700000000000002E-12, -1.59E-12
DataValue, 0.47500000000000003, -0.05, 8.8000000000000009E-13, -2.14E-12, 1.6200000000000002E-12
DataValue, 0.5, -0.05, 1.04E-12, 6.0000000000000009E-14, -3.5500000000000004E-12
