
SetupTitle, ID-VG-FinFET
PrimitiveTest, I/V Sweep
DataValue, -1.475, -0.70000000000000007, -3.3925000000000004E-10, -0.0072632, 0.0072876
DataValue, -1.4500000000000002, -0.70000000000000007, -3.0166E-10, -0.0070810000000000005, 0.0070702000000000004
DataValue, -1.425, -0.70000000000000007, -2.751E-10, -0.0068908, 0.0068988
DataValue, -1.4000000000000001, -0.70000000000000007, -2.5213000000000004E-10, -0.0066766, 0.0066726
DataValue, -1.375, -0.70000000000000007, -2.2744000000000002E-10, -0.0064782, 0.0064614
DataValue, -1.35, -0.70000000000000007, -2.0593E-10, -0.0062528, 0.006267
DataValue, -1.325, -0.70000000000000007, -1.8342000000000002E-10, -0.0060426, 0.0060376
DataValue, -1.3, -0.70000000000000007, -1.6628000000000002E-10, -0.005802, 0.005823
DataValue, -1.2750000000000001, -0.70000000000000007, -1.4925E-10, -0.0055834000000000005, 0.0055812
DataValue, -1.25, -0.70000000000000007, -1.3591E-10, -0.0053432, 0.0053346
DataValue, -1.225, -0.70000000000000007, -1.2487E-10, -0.005099, 0.0051092
DataValue, -1.2, -0.70000000000000007, -1.1292000000000001E-10, -0.0048604, 0.0048616
DataValue, -1.175, -0.70000000000000007, -1.0027E-10, -0.0046170000000000004, 0.0046204
DataValue, -1.1500000000000001, -0.70000000000000007, -9.145E-11, -0.0043674000000000004, 0.0043684
DataValue, -1.125, -0.70000000000000007, -8.347000000000001E-11, -0.0041256, 0.0041254
DataValue, -1.1, -0.70000000000000007, -7.8290000000000008E-11, -0.0038736, 0.0038748000000000003
DataValue, -1.075, -0.70000000000000007, -7.163E-11, -0.0036284, 0.0036258
DataValue, -1.05, -0.70000000000000007, -6.5960000000000011E-11, -0.003376, 0.0033782
DataValue, -1.0250000000000001, -0.70000000000000007, -6.043E-11, -0.0031268, 0.0031328000000000003
DataValue, -1, -0.70000000000000007, -5.4560000000000003E-11, -0.0028902, 0.0028906
DataValue, -0.97500000000000009, -0.70000000000000007, -4.996E-11, -0.0026532, 0.002653
DataValue, -0.95000000000000007, -0.70000000000000007, -4.6350000000000007E-11, -0.0024158, 0.0024142
DataValue, -0.925, -0.70000000000000007, -4.378E-11, -0.002187, 0.002189
DataValue, -0.9, -0.70000000000000007, -4.021E-11, -0.0019646, 0.0019592
DataValue, -0.875, -0.70000000000000007, -3.5490000000000005E-11, -0.001748, 0.0017490000000000001
DataValue, -0.85000000000000009, -0.70000000000000007, -3.1300000000000004E-11, -0.0015318, 0.0015368
DataValue, -0.82500000000000007, -0.70000000000000007, -2.6340000000000003E-11, -0.001338, 0.0013396
DataValue, -0.8, -0.70000000000000007, -2.396E-11, -0.0011486, 0.001144
DataValue, -0.775, -0.70000000000000007, -2.303E-11, -0.00096788000000000006, 0.0009653000000000001
DataValue, -0.75, -0.70000000000000007, -1.957E-11, -0.0007965, 0.00079948000000000009
DataValue, -0.72500000000000009, -0.70000000000000007, -1.693E-11, -0.00064100000000000008, 0.0006432
DataValue, -0.70000000000000007, -0.70000000000000007, -1.513E-11, -0.00050306, 0.00050240000000000007
DataValue, -0.675, -0.70000000000000007, -1.466E-11, -0.00037904000000000003, 0.00037812
DataValue, -0.65, -0.70000000000000007, -1.1940000000000001E-11, -0.00027256000000000003, 0.00027288000000000003
DataValue, -0.625, -0.70000000000000007, -8.16E-12, -0.00018748000000000001, 0.00018726000000000002
DataValue, -0.6, -0.70000000000000007, -6.0600000000000004E-12, -0.00012028000000000001, 0.0001206
DataValue, -0.57500000000000007, -0.70000000000000007, -5.1100000000000006E-12, -7.2484E-05, 7.2124E-05
DataValue, -0.55, -0.70000000000000007, -5.74E-12, -3.9880000000000004E-05, 3.9848E-05
DataValue, -0.525, -0.70000000000000007, -2.7100000000000004E-12, -2.0462E-05, 2.0416000000000002E-05
DataValue, -0.5, -0.70000000000000007, -1.1000000000000002E-12, -9.8010000000000015E-06, 9.7821E-06
DataValue, -0.47500000000000003, -0.70000000000000007, -4.26E-12, -4.4149000000000007E-06, 4.3279000000000005E-06
DataValue, -0.45, -0.70000000000000007, -1.73E-12, -1.8519000000000002E-06, 1.8480000000000001E-06
DataValue, -0.42500000000000004, -0.70000000000000007, 3.9000000000000005E-13, -7.7352E-07, 7.7868E-07
DataValue, -0.4, -0.70000000000000007, -1.93E-12, -3.1472E-07, 3.14E-07
DataValue, -0.375, -0.70000000000000007, -2.13E-12, -1.3162E-07, 1.2727999999999999E-07
DataValue, -0.35000000000000003, -0.70000000000000007, -1.6200000000000002E-12, -5.1911199999999992E-08, 5.3623399999999992E-08
DataValue, -0.325, -0.70000000000000007, 7.6000000000000009E-13, -2.0645799999999998E-08, 2.0504999999999997E-08
DataValue, -0.3, -0.70000000000000007, -1.18E-12, -9.0604E-09, 8.1759E-09
DataValue, -0.275, -0.70000000000000007, -1.26E-12, -3.2686E-09, 3.2693E-09
DataValue, -0.25, -0.70000000000000007, -3.1000000000000004E-13, -1.3004E-09, 1.3097E-09
DataValue, -0.225, -0.70000000000000007, 1.2400000000000002E-12, -5.3194E-10, 5.0703000000000006E-10
DataValue, -0.2, -0.70000000000000007, 2.0000000000000003E-14, -2.0535000000000002E-10, 2.0616000000000002E-10
DataValue, -0.17500000000000002, -0.70000000000000007, -2.2000000000000002E-13, -8.039E-11, 1.2410000000000002E-10
DataValue, -0.15, -0.70000000000000007, 2.28E-12, -4.1710000000000004E-11, 3.3590000000000004E-11
DataValue, -0.125, -0.70000000000000007, 2.4000000000000004E-13, -1.444E-11, 1.148E-11
DataValue, -0.1, -0.70000000000000007, 4.92E-12, -6.8800000000000006E-12, 5.85E-12
DataValue, -0.075, -0.70000000000000007, 9.7000000000000011E-13, -4.16E-12, 5.54E-12
DataValue, -0.05, -0.70000000000000007, 1.5700000000000002E-12, -2.9600000000000003E-12, 1.6600000000000002E-12
DataValue, -0.025, -0.70000000000000007, 1.7700000000000001E-12, -1.1000000000000002E-12, 2.9800000000000002E-12
DataValue, 0, -0.70000000000000007, 2.8E-12, -1.9200000000000003E-12, -1.7600000000000002E-12
DataValue, 0.025, -0.70000000000000007, 5.85E-12, -3.8400000000000006E-12, 1.6300000000000001E-12
DataValue, 0.05, -0.70000000000000007, 2.6600000000000004E-12, -2.5600000000000004E-12, 3.1400000000000004E-12
DataValue, 0.075, -0.70000000000000007, 2.5800000000000003E-12, -3.6800000000000005E-12, 1.0000000000000002E-14
DataValue, 0.1, -0.70000000000000007, 2.41E-12, -2.29E-12, 3.8E-12
DataValue, 0.125, -0.70000000000000007, 4.7600000000000007E-12, -3.76E-12, -1.93E-12
DataValue, 0.15, -0.70000000000000007, 5.55E-12, -5.07E-12, 1.26E-12
DataValue, 0.17500000000000002, -0.70000000000000007, 6.1E-12, -5.3000000000000004E-12, -1.1000000000000002E-12
DataValue, 0.2, -0.70000000000000007, 4.0500000000000007E-12, -8.56E-12, 2.3300000000000004E-12
DataValue, 0.225, -0.70000000000000007, 4.88E-12, -5.99E-12, -1.02E-12
DataValue, 0.25, -0.70000000000000007, 8.780000000000001E-12, -9.75E-12, -1.7E-13
DataValue, 0.275, -0.70000000000000007, 7.26E-12, -9.44E-12, 7.5E-13
DataValue, 0.3, -0.70000000000000007, 1.302E-11, -1.2060000000000002E-11, -1.2400000000000002E-12
DataValue, 0.325, -0.70000000000000007, 9.5900000000000009E-12, -1.4560000000000003E-11, 3.4700000000000004E-12
DataValue, 0.35000000000000003, -0.70000000000000007, 1.1540000000000001E-11, -1.2660000000000001E-11, -6.5000000000000006E-13
DataValue, 0.375, -0.70000000000000007, 1.5780000000000003E-11, -1.6870000000000002E-11, 1.31E-12
DataValue, 0.4, -0.70000000000000007, 1.557E-11, -1.845E-11, 5.4E-13
DataValue, 0.42500000000000004, -0.70000000000000007, 2.318E-11, -2.123E-11, 2.1500000000000003E-12
DataValue, 0.45, -0.70000000000000007, 2.1800000000000002E-11, -2.389E-11, 4.5500000000000006E-12
DataValue, 0.47500000000000003, -0.70000000000000007, 2.604E-11, -2.7720000000000002E-11, 6.1E-13
DataValue, 0.5, -0.70000000000000007, 3.1370000000000004E-11, -3.165E-11, 3.9400000000000006E-12
